threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.969,1262,27,0.203282,A,A,A,True,True,True,-12.3911,-9.11164,3.27942,6.80929,8.87315,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.111639205133542, ""B"": -21.588413994992152, ""C"": -17.98478945461102, ""D"": -19.021881628952542}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.969,1264,27,0.0918282,A,A,A,True,True,True,-15.4029,-13.842,1.56089,4.77104,5.1642,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.84203661326319, ""B"": -19.636217791456147, ""C"": -19.006233500200324, ""D"": -21.872132352989865}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.969,1265,27,0.0930737,A,A,A,True,True,True,-16.6898,-14.3941,2.29574,1.31968,2.28652,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.394101069425233, ""B"": -16.680620802391786, ""C"": -19.876645806341912, ""D"": -20.550768926739693}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.969,1257,27,0.0935955,A,A,A,True,True,True,-12.7524,-11.979,0.773395,5.57247,6.42351,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -11.979048168286681, ""B"": -18.402558013796806, ""C"": -24.04332260042429, ""D"": -20.153998725116253}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.969,1258,27,0.0919815,A,C,A,True,False,False,-15.4685,-18.4508,-2.98223,2.53602,-0.180145,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.45076009631157, ""B"": -26.1205216050148, ""C"": -18.270614624023438, ""D"": -21.94509030878544}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.969,1265,27,0.092574,A,A,A,True,True,True,-15.4863,-14.4896,0.996691,2.33835,2.05524,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.489620194508461, ""B"": -19.10345966857858, ""C"": -29.144684250466526, ""D"": -16.544859521090984}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.969,1261,27,0.0926676,A,A,A,True,True,True,-13.9754,-13.5004,0.474951,2.42178,2.49007,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.50043783057481, ""B"": -15.990510582900697, ""C"": -16.245846897363663, ""D"": -17.26012568086162}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.969,1272,27,0.0927908,A,A,A,True,True,True,-13.7068,-12.3955,1.31132,1.93063,1.9965,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.39545736394939, ""B"": -14.391959998843959, ""C"": -15.43590401840629, ""D"": -15.868576119197314}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.969,1269,27,0.0939507,A,A,A,True,True,True,-14.9388,-15.3354,-0.396581,1.38537,1.50938,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.335410831990885, ""B"": -16.84479238856875, ""C"": -18.222091794013977, ""D"": -20.590989992721006}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.969,1278,27,0.0923591,B,B,B,True,True,True,-15.8089,-15.3922,0.41677,0.63258,1.48162,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.91483016544953, ""B"": -15.392166066798382, ""C"": -20.45313720825652, ""D"": -16.873784163035452}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.969,1277,27,0.0928773,A,A,A,True,True,True,-14.712,-15.9054,-1.1934,1.81889,0.622847,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.9053728178842, ""B"": -16.52822016942082, ""C"": -16.584180883364752, ""D"": -20.35974693740718}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.969,1266,27,0.0930489,B,B,B,True,True,True,-15.1276,-15.1216,0.00600988,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.371621385682374, ""B"": -15.121621385682374, ""C"": -17.741127499870345, ""D"": -21.38924557180144}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.969,1267,27,0.0948603,B,B,B,True,True,True,-17.0755,-17.3702,-0.294615,0.233699,1.63626,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -19.006425633851904, ""B"": -17.370162461014843, ""C"": -19.204537412151694, ""D"": -19.21670665824786}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
