threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.964,1262,25,0.20445,A,A,A,True,True,True,-12.3911,-9.32587,3.0652,6.80929,8.38192,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.325867044943152, ""B"": -21.71570951701142, ""C"": -17.707784483442083, ""D"": -19.087224201546633}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.964,1264,25,0.0880325,A,A,A,True,True,True,-15.4029,-14.0921,1.31088,4.77104,5.26444,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.092052328400314, ""B"": -20.296857665312928, ""C"": -19.35648966417648, ""D"": -22.128873192385072}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.964,1265,25,0.0933113,A,A,A,True,True,True,-16.6898,-14.0231,2.66671,1.31968,1.90368,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.02312745153904, ""B"": -15.926807714335155, ""C"": -19.892477207602496, ""D"": -20.813454624265432}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.964,1257,25,0.0890209,A,A,A,True,True,True,-12.7524,-12.0732,0.679244,5.57247,6.26301,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.073198778554797, ""B"": -18.336204662919044, ""C"": -24.182782776653767, ""D"": -20.15878063905984}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.964,1258,25,0.0864688,A,C,A,True,False,False,-15.4685,-18.304,-2.83551,2.53602,-0.259216,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.304046248085797, ""B"": -25.438578978180885, ""C"": -18.044830352067947, ""D"": -21.79185711592436}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.964,1265,25,0.0864536,A,A,A,True,True,True,-15.4863,-14.3581,1.12823,2.33835,1.85468,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.358084195206175, ""B"": -18.897965932264924, ""C"": -28.94267689716071, ""D"": -16.212766833603382}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.964,1261,25,0.0878141,A,A,A,True,True,True,-13.9754,-13.0943,0.88108,2.42178,2.52275,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.094308348372579, ""B"": -15.617054226549044, ""C"": -15.871609358582646, ""D"": -16.88554228166811}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.964,1272,25,0.0857628,A,A,A,True,True,True,-13.7068,-11.811,1.8958,1.93063,2.38228,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -11.81096975410037, ""B"": -14.193250619835453, ""C"": -15.046053789381403, ""D"": -15.082181272488015}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.964,1269,25,0.0868176,A,A,A,True,True,True,-14.9388,-14.6417,0.297123,1.38537,1.31869,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.641706538561266, ""B"": -15.960398409006302, ""C"": -17.42284755408764, ""D"": -20.26401150971651}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.964,1278,25,0.0855947,B,B,B,True,True,True,-15.8089,-15.2971,0.51187,0.63258,1.47858,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.785520342644304, ""B"": -15.297066263097804, ""C"": -20.24816617014585, ""D"": -16.775642370339483}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.964,1277,25,0.0873405,A,A,A,True,True,True,-14.712,-16.1985,-1.48649,1.81889,0.204152,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.198465716835926, ""B"": -16.462799829081632, ""C"": -16.402617220766842, ""D"": -20.11259066569619}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.964,1266,25,0.0871376,B,B,B,True,True,True,-15.1276,-15.0179,0.109741,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.392890645656735, ""B"": -15.017890645656735, ""C"": -17.819852115273534, ""D"": -21.63204873527866}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.964,1267,25,0.0876413,B,B,B,True,True,True,-17.0755,-17.2407,-0.165113,0.233699,1.1669,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.407561073516263, ""B"": -17.240660754101555, ""C"": -19.042208636179566, ""D"": -19.12855495326221}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
