threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,68,0.496599,A,A,A,True,True,True,-12.3911,-11.6812,0.709913,6.80929,6.64061,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -11.681150852353312, ""B"": -22.97368656587787, ""C"": -18.321761176222935, ""D"": -19.259410593393113}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,68,0.378074,A,A,A,True,True,True,-15.4029,-14.1612,1.24169,4.77104,4.2872,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.161238732514903, ""B"": -20.30674540760674, ""C"": -18.44844030519016, ""D"": -22.777045515482314}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,68,0.310488,A,A,A,True,True,True,-16.6898,-16.6657,0.0241779,1.31968,1.04069,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.66565907630138, ""B"": -17.706352829642128, ""C"": -19.73359357468871, ""D"": -20.07148778438568}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,68,0.30773,A,A,A,True,True,True,-12.7524,-13.7997,-1.04721,5.57247,5.27594,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -13.799656309187412, ""B"": -19.075597569346428, ""C"": -25.72623089607805, ""D"": -20.79175832401961}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,68,0.322466,A,A,A,True,True,True,-15.4685,-17.3712,-1.90262,2.53602,0.77573,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.37115541100502, ""B"": -26.81921660900116, ""C"": -18.146885119378567, ""D"": -22.38069535046816}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,68,0.328343,A,A,A,True,True,True,-15.4863,-14.9878,0.498534,2.33835,1.80464,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.987777718197322, ""B"": -20.7191998307826, ""C"": -29.026760118082166, ""D"": -16.792421102523804}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,68,0.312208,A,A,A,True,True,True,-13.9754,-13.6514,0.323962,2.42178,2.15263,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.651426434516907, ""B"": -15.804057490065588, ""C"": -17.180848707444966, ""D"": -17.852700283633453}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,68,0.312096,A,A,A,True,True,True,-13.7068,-13.6523,0.0544349,1.93063,1.49887,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -13.652338164465618, ""B"": -15.151210349489702, ""C"": -16.00706428848207, ""D"": -18.531289564882172}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,68,0.309695,A,A,A,True,True,True,-14.9388,-16.0829,-1.14404,1.38537,0.451946,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.082865552423755, ""B"": -16.534811393998098, ""C"": -18.677856996655464, ""D"": -20.627281000837684}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,68,0.300703,B,A,B,True,False,False,-15.8089,-15.8373,-0.0284083,0.63258,-1.27013,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -14.567211139481515, ""B"": -15.837344312720234, ""C"": -18.639825365957222, ""D"": -16.633461597608402}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,68,0.366678,A,A,A,True,True,True,-14.712,-16.5419,-1.82994,1.81889,0.414649,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.541911976295523, ""B"": -16.956561351253185, ""C"": -18.396063780412078, ""D"": -23.315193393733352}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,68,0.366648,B,B,B,True,True,True,-15.1276,-15.6219,-0.494286,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.871917251497507, ""B"": -15.621917251497507, ""C"": -17.978794520295196, ""D"": -21.67503424268216}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,68,0.361931,B,B,B,True,True,True,-17.0755,-17.5188,-0.443302,0.233699,1.04711,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.56596157909371, ""B"": -17.518849499436328, ""C"": -18.682394324801862, ""D"": -20.08959627628792}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
