threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,74,0.397754,A,A,A,True,True,True,-12.3911,-9.69014,2.70092,6.80929,8.48304,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.690138765377924, ""B"": -23.01360506261699, ""C"": -18.173179074190557, ""D"": -19.81000103203405}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,74,0.256881,A,A,A,True,True,True,-15.4029,-13.9024,1.50053,4.77104,4.26337,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.902404196560383, ""B"": -19.812530104987673, ""C"": -18.16577716381289, ""D"": -22.582996954093687}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,74,0.259217,A,A,A,True,True,True,-16.6898,-16.2225,0.46733,1.31968,0.923301,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.22250717272982, ""B"": -17.145807905239053, ""C"": -20.35877548615099, ""D"": -20.495987877249718}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,74,0.259403,A,A,A,True,True,True,-12.7524,-14.085,-1.33257,5.57247,5.56994,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.08501360565424, ""B"": -19.65495492517948, ""C"": -25.98913861811161, ""D"": -20.9933412829414}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,74,0.256877,A,A,A,True,True,True,-15.4685,-18.6009,-3.13238,2.53602,0.0614332,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.60091081261635, ""B"": -28.084950491786003, ""C"": -18.662343978881836, ""D"": -22.037054136395454}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,74,0.259081,A,A,A,True,True,True,-15.4863,-14.1089,1.37742,2.33835,2.06116,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.108892611257033, ""B"": -19.588534613372758, ""C"": -28.287936796434224, ""D"": -16.170050136744976}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,74,0.259511,A,A,A,True,True,True,-13.9754,-13.6446,0.330758,2.42178,1.99944,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.644630383700132, ""B"": -15.644073784333614, ""C"": -16.896777209825814, ""D"": -17.43160457612123}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,74,0.261043,A,A,A,True,True,True,-13.7068,-12.0547,1.65209,1.93063,2.50643,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.05468015876977, ""B"": -14.853913529484998, ""C"": -14.561113255738746, ""D"": -16.641369001805288}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,74,0.260538,A,A,A,True,True,True,-14.9388,-14.5674,0.37143,1.38537,1.45557,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.567400327359792, ""B"": -16.022966265998548, ""C"": -17.314522996544838, ""D"": -19.001854166854173}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,74,0.260519,B,B,B,True,True,True,-15.8089,-14.6052,1.20378,0.63258,2.47113,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.076285406015813, ""B"": -14.605151659547118, ""C"": -19.883211032531108, ""D"": -17.958384650875814}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,74,0.259618,A,A,A,True,True,True,-14.712,-15.8637,-1.15175,1.81889,1.48264,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.863728140189778, ""B"": -17.34637300056056, ""C"": -18.188650019234046, ""D"": -21.88142383727245}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,74,0.258515,B,B,B,True,True,True,-15.1276,-15.6688,-0.541217,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.793847792316228, ""B"": -15.668847792316228, ""C"": -18.095638217131636, ""D"": -21.53807146148756}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,74,0.260203,B,B,B,True,True,True,-17.0755,-17.8046,-0.729048,0.233699,0.611039,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.4156349231489, ""B"": -17.804595769230218, ""C"": -19.288368487730622, ""D"": -20.353319648420438}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
