threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.958,1262,21,0.188633,A,A,A,True,True,True,-12.3911,-9.70537,2.6857,6.80929,8.5333,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.705365414178232, ""B"": -22.754546888405457, ""C"": -18.23866701987572, ""D"": -19.356549077147065}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.958,1264,21,0.0741092,A,A,A,True,True,True,-15.4029,-14.1058,1.29711,4.77104,5.29219,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.105819373842678, ""B"": -20.751930308471856, ""C"": -19.39800677401945, ""D"": -22.72634948947234}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.958,1265,21,0.0742266,A,A,A,True,True,True,-16.6898,-15.3795,1.31034,1.31968,0.646601,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.37949331710115, ""B"": -16.026093991211383, ""C"": -20.140745322711155, ""D"": -21.510960020124912}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.958,1257,21,0.0745312,A,A,A,True,True,True,-12.7524,-12.5671,0.185338,5.57247,5.5888,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.567105548456311, ""B"": -18.155905947089195, ""C"": -23.668859217315912, ""D"": -20.43668275512755}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.958,1258,21,0.0741186,A,A,A,True,True,True,-15.4685,-17.1371,-1.66861,2.53602,0.695837,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.137143137399107, ""B"": -25.728222340345383, ""C"": -17.83298024535179, ""D"": -22.276404947042465}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.958,1265,21,0.0744488,A,A,A,True,True,True,-15.4863,-14.7828,0.703465,2.33835,2.0073,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.782846255868208, ""B"": -19.090222922968678, ""C"": -29.930401015095413, ""D"": -16.79014626890421}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.958,1261,21,0.0731549,A,A,A,True,True,True,-13.9754,-13.0921,0.883253,2.42178,2.60204,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.092135994695127, ""B"": -15.694177462228254, ""C"": -16.072334377560765, ""D"": -16.960036387362948}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.958,1272,21,0.0734183,A,A,A,True,True,True,-13.7068,-12.1666,1.5402,1.93063,2.10022,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.166578094020224, ""B"": -14.266800931538455, ""C"": -15.817255175556056, ""D"": -16.054513616156328}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.958,1269,21,0.0741222,A,A,A,True,True,True,-14.9388,-15.2183,-0.279458,1.38537,1.60272,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.218287748110015, ""B"": -16.82100849319977, ""C"": -18.032925345003605, ""D"": -19.799173043342307}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.958,1278,21,0.0737625,B,B,B,True,True,True,-15.8089,-14.9359,0.873081,0.63258,1.26458,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.200431962497532, ""B"": -14.935855300398543, ""C"": -20.338791484799003, ""D"": -17.08539658319205}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.958,1277,21,0.0736259,A,A,A,True,True,True,-14.712,-15.7102,-0.998267,1.81889,0.395898,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.710243632696802, ""B"": -16.760977843849105, ""C"": -16.10614123940468, ""D"": -21.265566581627354}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.958,1266,21,0.0741899,B,B,B,True,True,True,-15.1276,-16.7204,-1.5928,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.970430672634393, ""B"": -16.720430672634393, ""C"": -18.567493854621716, ""D"": -22.493553900218103}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.958,1267,21,0.0727408,B,B,B,True,True,True,-17.0755,-16.783,0.292536,0.233699,0.655041,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.438052965997485, ""B"": -16.78301179058326, ""C"": -19.170434212312102, ""D"": -18.989300671499223}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
