threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,73,0.474589,A,A,A,True,True,True,-12.3911,-10.2277,2.16331,6.80929,7.92461,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.227749789657537, ""B"": -23.310293277958408, ""C"": -18.152363114757463, ""D"": -19.882098159774614}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,73,0.328516,A,A,A,True,True,True,-15.4029,-14.7728,0.630118,4.77104,4.07041,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.772812597453594, ""B"": -20.568934137012093, ""C"": -18.843226370285265, ""D"": -22.87731188116595}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,73,0.333319,A,B,A,True,False,False,-16.6898,-17.587,-0.897159,1.31968,-0.122859,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.586995624471456, ""B"": -17.464136649738066, ""C"": -20.611144819413312, ""D"": -20.66026122868061}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,73,0.332099,A,A,A,True,True,True,-12.7524,-14.2594,-1.50692,5.57247,5.5184,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.25936718005687, ""B"": -19.77776337787509, ""C"": -26.67999443039298, ""D"": -21.02320015942678}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,73,0.348016,A,A,A,True,True,True,-15.4685,-17.601,-2.13247,2.53602,0.881724,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.601001024246216, ""B"": -28.433171838521957, ""C"": -18.482724890112877, ""D"": -22.07061903551221}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,73,0.32801,A,A,A,True,True,True,-15.4863,-14.6751,0.811243,2.33835,1.59546,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.675068572250893, ""B"": -20.022557355230674, ""C"": -28.844590308726765, ""D"": -16.27053014189005}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,73,0.327942,A,A,A,True,True,True,-13.9754,-14.3627,-0.387291,2.42178,1.58792,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.362679957412183, ""B"": -15.950598525334499, ""C"": -16.952952578663826, ""D"": -17.865319730539}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,73,0.326236,A,A,A,True,True,True,-13.7068,-13.0452,0.661558,1.93063,2.28428,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -13.045215538426419, ""B"": -15.329493032273604, ""C"": -15.425165517517598, ""D"": -18.549932799083763}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,73,0.329138,A,A,A,True,True,True,-14.9388,-15.3924,-0.453522,1.38537,1.08856,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.392351886519464, ""B"": -16.48091501154704, ""C"": -17.816424004733562, ""D"": -20.054682666319422}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,73,0.327808,B,B,B,True,True,True,-15.8089,-14.4155,1.39345,0.63258,2.1144,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.529885104158893, ""B"": -14.415486857687938, ""C"": -19.264361144101713, ""D"": -17.922594516188838}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,73,0.323463,A,A,A,True,True,True,-14.712,-15.9257,-1.21375,1.81889,1.42877,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.925730157003272, ""B"": -17.35450408316683, ""C"": -18.211278077680618, ""D"": -22.615460726665333}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,73,0.335917,B,A,B,True,False,False,-15.1276,-16.2651,-1.13752,0.25,0,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.265148676000535, ""B"": -16.265148676000535, ""C"": -18.360604578039784, ""D"": -21.7106594464276}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,73,0.328806,B,B,B,True,True,True,-17.0755,-17.6847,-0.609171,0.233699,0.689279,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.37399776634993, ""B"": -17.684718373999203, ""C"": -19.266394297592342, ""D"": -20.53938484052196}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
