threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,70,0.476056,A,A,A,True,True,True,-12.3911,-9.04431,3.34675,6.80929,8.73947,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.04431217664387, ""B"": -21.894370339578018, ""C"": -17.78377843508497, ""D"": -19.45469195576152}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,70,0.319925,A,A,A,True,True,True,-15.4029,-14.2072,1.19577,4.77104,4.59756,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.207164976745844, ""B"": -20.423309868340766, ""C"": -18.804722919128835, ""D"": -22.713788648950867}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,70,0.315111,A,A,A,True,True,True,-16.6898,-15.7372,0.95268,1.31968,0.509293,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.737156504997984, ""B"": -16.24644963661558, ""C"": -20.44543955494737, ""D"": -20.42787404730916}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,70,0.35025,A,A,A,True,True,True,-12.7524,-14.0922,-1.33979,5.57247,5.16373,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.092228229157627, ""B"": -19.25595384091139, ""C"": -26.430889651179314, ""D"": -20.791269511915743}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,70,0.3166,A,A,A,True,True,True,-15.4685,-18.3109,-2.84239,2.53602,0.399871,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.310920473188162, ""B"": -27.97863319516182, ""C"": -18.710791274905205, ""D"": -22.252208441495895}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,70,0.320323,A,A,A,True,True,True,-15.4863,-14.5198,0.966514,2.33835,1.66302,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.519797202665359, ""B"": -19.84755744691938, ""C"": -28.73362840944901, ""D"": -16.18281637877226}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,70,0.326953,A,A,A,True,True,True,-13.9754,-13.554,0.421343,2.42178,1.98269,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.554045390337706, ""B"": -15.536736389143243, ""C"": -16.665089171379805, ""D"": -17.3481147491691}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,70,0.317735,A,A,A,True,True,True,-13.7068,-12.4718,1.235,1.93063,2.58158,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.471778062768863, ""B"": -15.053361244441476, ""C"": -15.244873013463803, ""D"": -17.24588794920419}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,70,0.318759,A,A,A,True,True,True,-14.9388,-15.064,-0.125205,1.38537,1.07584,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.06403531000251, ""B"": -16.139871221166686, ""C"": -17.674379788339138, ""D"": -19.607549825916067}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,70,0.313787,B,B,B,True,True,True,-15.8089,-13.7289,2.08007,0.63258,1.86428,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.59314424986951, ""B"": -13.728862490082975, ""C"": -19.396744588200818, ""D"": -17.76701004849747}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,70,0.314199,A,A,A,True,True,True,-14.712,-15.9057,-1.19376,1.81889,1.23038,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.905737722525373, ""B"": -17.136117262765765, ""C"": -17.261798658408225, ""D"": -23.30390104558319}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,70,0.313787,B,A,B,True,False,False,-15.1276,-16.1165,-0.988911,0.25,0,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.116542615927756, ""B"": -16.116542615927756, ""C"": -18.389160237527904, ""D"": -21.725539123406634}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,70,0.31754,B,A,B,True,False,False,-17.0755,-17.2663,-0.190791,0.233699,-0.0265757,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.239763612567913, ""B"": -17.266339279158274, ""C"": -19.017416066490114, ""D"": -20.04621555726044}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
