threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,72,0.509128,A,A,A,True,True,True,-12.3911,-9.91861,2.47245,6.80929,8.08435,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.918614996713586, ""B"": -23.021178811322898, ""C"": -18.00296786427498, ""D"": -19.57928533219092}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,72,0.31001,A,A,A,True,True,True,-15.4029,-14.3842,1.01873,4.77104,4.29882,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.384200178086758, ""B"": -20.195007842171435, ""C"": -18.68301921407692, ""D"": -22.847801022755448}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,72,0.328174,A,A,A,True,True,True,-16.6898,-16.9897,-0.299894,1.31968,0.224721,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.989731412613764, ""B"": -17.214452174317557, ""C"": -20.494617324140563, ""D"": -20.563650839030743}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,72,0.332061,A,A,A,True,True,True,-12.7524,-14.1245,-1.37203,5.57247,5.72522,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.124469207599759, ""B"": -19.849687408655882, ""C"": -26.994696479290724, ""D"": -20.702264743857086}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,72,0.329551,A,C,A,True,False,False,-15.4685,-20.1851,-4.71655,2.53602,-1.11559,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -20.185082383453846, ""B"": -28.717257350683212, ""C"": -19.06948760151863, ""D"": -21.94540063664317}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,72,0.330218,A,A,A,True,True,True,-15.4863,-14.59,0.896308,2.33835,1.64856,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.590003767050803, ""B"": -20.048847527010366, ""C"": -28.769121629651636, ""D"": -16.23856731504202}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,72,0.328126,A,A,A,True,True,True,-13.9754,-16.2653,-2.28987,2.42178,0.329071,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -16.265259535983205, ""B"": -16.594330126876685, ""C"": -17.597372804768384, ""D"": -17.760164846695034}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,72,0.319866,A,A,A,True,True,True,-13.7068,-12.6082,1.09852,1.93063,2.5151,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.608249849137792, ""B"": -15.916499581828248, ""C"": -15.123352523340145, ""D"": -18.681750519986963}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,72,0.327417,A,A,A,True,True,True,-14.9388,-17.3234,-2.3846,1.38537,0.9724,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -17.323428890289506, ""B"": -18.295828457412426, ""C"": -19.526462584733963, ""D"": -21.986878305324353}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,72,0.325151,B,B,B,True,True,True,-15.8089,-14.3433,1.46561,0.63258,3.04984,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.39316321723163, ""B"": -14.343321938969893, ""C"": -19.565973941826087, ""D"": -17.724159315228462}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,72,0.327876,A,A,A,True,True,True,-14.712,-16.2324,-1.52046,1.81889,1.33444,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.232435742160305, ""B"": -17.566873014118755, ""C"": -18.524071582593024, ""D"": -22.334396173944697}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,72,0.334616,B,B,B,True,True,True,-15.1276,-17.5512,-2.42362,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -17.676247419323772, ""B"": -17.551247419323772, ""C"": -18.537279122196196, ""D"": -22.010360402869992}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,72,0.324528,B,B,B,True,True,True,-17.0755,-17.4945,-0.418939,0.233699,1.65198,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -20.152423507533967, ""B"": -17.494486507261172, ""C"": -19.146470376756042, ""D"": -20.997914801118895}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
