threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,53,0.333268,A,A,A,True,True,True,-12.3911,-9.13887,3.25219,6.80929,8.60717,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.138873365125619, ""B"": -21.040093193529174, ""C"": -17.74604102037847, ""D"": -19.134028750251673}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,53,0.193792,A,A,A,True,True,True,-15.4029,-13.9144,1.48853,4.77104,4.74784,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.914399474393576, ""B"": -20.005440846529382, ""C"": -18.662235167517792, ""D"": -21.599989065842237}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,53,0.199279,A,A,A,True,True,True,-16.6898,-13.0282,3.66167,1.31968,4.65448,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -13.028166117030196, ""B"": -17.682650099508464, ""C"": -19.881252413717448, ""D"": -20.251955397427082}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,53,0.193705,A,A,A,True,True,True,-12.7524,-12.4335,0.318939,5.57247,6.03607,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.433504569344223, ""B"": -18.46957764402032, ""C"": -24.894643183797598, ""D"": -20.153586143627763}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,53,0.204672,A,C,A,True,False,False,-15.4685,-18.6582,-3.1897,2.53602,-0.565197,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.65823815576732, ""B"": -27.235552310943604, ""C"": -18.093041226267815, ""D"": -21.340594105422497}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,53,0.194118,A,D,A,True,False,False,-15.4863,-17.2278,-1.74151,2.33835,-0.774879,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.227821558597498, ""B"": -19.554491225630045, ""C"": -29.158625929849222, ""D"": -16.452942609786987}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,53,0.198405,A,A,A,True,True,True,-13.9754,-13.2245,0.750857,2.42178,2.53582,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.224531433545053, ""B"": -15.760349579844842, ""C"": -16.638432192616165, ""D"": -16.640626236162916}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,53,0.192096,A,A,A,True,True,True,-13.7068,-12.1997,1.50709,1.93063,2.33761,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.199681388228782, ""B"": -14.537290824460797, ""C"": -15.022221332183108, ""D"": -15.79920728516663}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,53,0.194236,A,A,A,True,True,True,-14.9388,-15.3371,-0.398282,1.38537,1.92734,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.337111924309283, ""B"": -17.2644511598628, ""C"": -18.493998162448406, ""D"": -19.95623818063177}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,53,0.194,B,B,B,True,True,True,-15.8089,-14.8974,0.911557,0.63258,2.28211,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.179487118148245, ""B"": -14.8973789869342, ""C"": -19.867063722005696, ""D"": -17.462088220985606}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,53,0.199065,A,C,A,True,False,False,-14.712,-17.8272,-3.11519,1.81889,-0.375532,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -17.82716354639706, ""B"": -20.275197171402397, ""C"": -17.45163167733699, ""D"": -21.777156566269696}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,53,0.271662,B,B,B,True,True,True,-15.1276,-13.7583,1.36935,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.008285166695714, ""B"": -13.758285166695714, ""C"": -17.859110306477305, ""D"": -20.851452468894422}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,53,0.262197,B,B,B,True,True,True,-17.0755,-17.3432,-0.26761,0.233699,0.966747,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.30990463908529, ""B"": -17.34315775941286, ""C"": -18.636822652071714, ""D"": -20.111078195273876}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
