threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,61,0.473006,A,A,A,True,True,True,-12.3911,-10.6863,1.70474,6.80929,7.24133,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.686323421774432, ""B"": -21.697190230712295, ""C"": -17.927651207661256, ""D"": -19.251664787210757}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,61,0.277818,A,A,A,True,True,True,-15.4029,-14.8743,0.528652,4.77104,4.72702,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.874278552364558, ""B"": -20.67541376528652, ""C"": -19.601297407993115, ""D"": -23.032490574463736}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,61,0.273459,A,A,A,True,True,True,-16.6898,-17.2699,-0.580055,1.31968,1.09266,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.269892307929695, ""B"": -18.36255206124042, ""C"": -20.18802834147573, ""D"": -20.649331271648407}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,61,0.286535,A,A,A,True,True,True,-12.7524,-14.7101,-1.95761,5.57247,4.85798,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.710057558491826, ""B"": -19.568033821880817, ""C"": -25.626359075307846, ""D"": -20.990493070799857}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,61,0.29495,A,A,A,True,True,True,-15.4685,-17.444,-1.97544,2.53602,1.20649,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.443977631628513, ""B"": -27.715565353631973, ""C"": -18.650469943881035, ""D"": -22.254105649888515}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,61,0.288407,A,A,A,True,True,True,-15.4863,-15.9532,-0.466923,2.33835,0.140491,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.95323487254791, ""B"": -19.977272873045877, ""C"": -29.118918522726744, ""D"": -16.093726322054863}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,61,0.290676,A,A,A,True,True,True,-13.9754,-13.9313,0.0440872,2.42178,1.81041,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.931301501579583, ""B"": -15.741713394858834, ""C"": -16.87050897348672, ""D"": -17.53991251916125}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,61,0.274985,A,A,A,True,True,True,-13.7068,-12.3963,1.31049,1.93063,2.43224,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.396285902137606, ""B"": -14.828523324656999, ""C"": -14.970211008330807, ""D"": -17.20675485461834}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,61,0.28005,A,A,A,True,True,True,-14.9388,-15.2653,-0.326502,1.38537,1.43467,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.265331509035605, ""B"": -16.700001031291322, ""C"": -17.958659291267395, ""D"": -20.658819808857515}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,61,0.276493,B,B,B,True,True,True,-15.8089,-14.0375,1.77144,0.63258,1.84583,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.883330568671227, ""B"": -14.037495665252209, ""C"": -19.19930208540609, ""D"": -16.76019240223104}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,61,0.279771,A,A,A,True,True,True,-14.712,-15.5207,-0.808756,1.81889,1.00387,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.520733052340802, ""B"": -16.52460750413593, ""C"": -16.87296845833771, ""D"": -22.685428752796724}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,61,0.287397,B,B,B,True,True,True,-15.1276,-16.3608,-1.2332,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.4858294618316, ""B"": -16.3608294618316, ""C"": -18.473354016779922, ""D"": -22.043238275917247}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,61,0.282612,B,B,B,True,True,True,-17.0755,-17.3518,-0.27621,0.233699,0.737806,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.089563997695222, ""B"": -17.35175778831035, ""C"": -19.153139762580395, ""D"": -19.99560844898224}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
