threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,56,0.396762,A,A,A,True,True,True,-12.3911,-9.1745,3.21656,6.80929,8.58844,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.174499345303047, ""B"": -21.825093545601703, ""C"": -17.762940373271704, ""D"": -19.243603052340404}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,56,0.253537,A,A,A,True,True,True,-15.4029,-14.1289,1.27405,4.77104,4.67692,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.12888430757448, ""B"": -19.683296938004787, ""C"": -18.805803296680097, ""D"": -22.60285578109324}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,56,0.206745,A,A,A,True,True,True,-16.6898,-14.3433,2.34652,1.31968,3.78518,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.343320461455733, ""B"": -18.128503202693537, ""C"": -20.144998606996523, ""D"": -20.807158067822456}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,56,0.208652,A,A,A,True,True,True,-12.7524,-12.694,0.0584875,5.57247,6.08029,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.693955664522946, ""B"": -18.774248842149973, ""C"": -24.880169436335564, ""D"": -20.55871783848852}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,56,0.208364,A,A,A,True,True,True,-15.4685,-16.1437,-0.675127,2.53602,1.645,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -16.143660120666027, ""B"": -27.42961871623993, ""C"": -17.788664072752, ""D"": -21.46907164528966}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,56,0.203426,A,A,A,True,True,True,-15.4863,-14.935,0.551279,2.33835,1.2716,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.935032058070647, ""B"": -19.67075578053482, ""C"": -29.059283236740157, ""D"": -16.2066330909729}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,56,0.204436,A,A,A,True,True,True,-13.9754,-13.7816,0.193827,2.42178,1.98146,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.781562129966915, ""B"": -15.763023666328081, ""C"": -16.641894766595215, ""D"": -17.808080671704033}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,56,0.202933,A,A,A,True,True,True,-13.7068,-12.3721,1.33466,1.93063,2.02408,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.37211067460521, ""B"": -14.396193078311626, ""C"": -14.783117617946118, ""D"": -17.0142113894035}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,56,0.201614,A,A,A,True,True,True,-14.9388,-15.3946,-0.455732,1.38537,1.55335,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.394562394125387, ""B"": -16.947907579116873, ""C"": -18.120553381741047, ""D"": -20.50314336712472}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,56,0.200649,B,B,B,True,True,True,-15.8089,-15.0597,0.749211,0.63258,1.55945,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.7804054596927, ""B"": -15.059724582199124, ""C"": -20.03466371983086, ""D"": -16.619172117323615}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,56,0.202132,A,A,A,True,True,True,-14.712,-16.4245,-1.71251,1.81889,1.48649,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.424489454948343, ""B"": -17.91098099973169, ""C"": -18.04321055766195, ""D"": -23.85046027461067}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,56,0.202585,B,B,B,True,True,True,-15.1276,-14.3355,0.792116,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.585514861159027, ""B"": -14.335514861159027, ""C"": -17.82820181385614, ""D"": -21.421571645885706}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,56,0.20298,B,B,B,True,True,True,-17.0755,-17.1508,-0.0752706,0.233699,0.0275803,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.178398762247525, ""B"": -17.150818463604082, ""C"": -18.863179540727288, ""D"": -19.958683104719967}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
