threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,73,0.469093,A,A,A,True,True,True,-12.3911,-10.008,2.38306,6.80929,8.08666,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.008006746182218, ""B"": -23.058668926591054, ""C"": -18.094665537122637, ""D"": -19.914959513014765}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,73,0.342196,A,A,A,True,True,True,-15.4029,-14.526,0.876948,4.77104,4.06863,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.525982795283198, ""B"": -20.47878103070434, ""C"": -18.594609737512656, ""D"": -22.792434944596607}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,73,0.330733,A,B,A,True,False,False,-16.6898,-18.1099,-1.42005,1.31968,-0.234201,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -18.10988791892305, ""B"": -17.87568704521982, ""C"": -20.8875211682971, ""D"": -20.854696467518806}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,73,0.335796,A,A,A,True,True,True,-12.7524,-13.6401,-0.887678,5.57247,5.82381,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -13.640121485106647, ""B"": -19.463930271565914, ""C"": -26.50897255539894, ""D"": -20.918561523780227}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,73,0.321996,A,A,A,True,True,True,-15.4685,-17.5017,-2.0332,2.53602,0.833238,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.50173820182681, ""B"": -28.22507616877556, ""C"": -18.334975987672806, ""D"": -21.983176343142986}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,73,0.327685,A,A,A,True,True,True,-15.4863,-14.3823,1.10401,2.33835,1.74791,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.38230037537869, ""B"": -19.752271912177093, ""C"": -28.573840788332745, ""D"": -16.13021446764469}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,73,0.331919,A,A,A,True,True,True,-13.9754,-14.2,-0.22463,2.42178,1.41798,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.200019142590463, ""B"": -15.61800334228974, ""C"": -16.87188092432916, ""D"": -17.290362845843447}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,73,0.327598,A,A,A,True,True,True,-13.7068,-12.4573,1.24952,1.93063,2.39007,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.45725656720606, ""B"": -14.924855443357956, ""C"": -14.84733022726141, ""D"": -17.892706802544126}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,73,0.329496,A,A,A,True,True,True,-14.9388,-15.1924,-0.253599,1.38537,0.96758,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.192429327129503, ""B"": -16.160009368453757, ""C"": -17.583345785737038, ""D"": -20.0388075633673}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,73,0.326519,B,B,B,True,True,True,-15.8089,-14.4,1.40899,0.63258,2.23417,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.634115755790845, ""B"": -14.399950403138064, ""C"": -18.995873251107696, ""D"": -17.746477681794204}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,73,0.329679,A,A,A,True,True,True,-14.712,-15.9558,-1.2438,1.81889,1.78946,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.955776365066413, ""B"": -17.745236259885132, ""C"": -18.600791091332212, ""D"": -22.302860150346532}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,73,0.329685,B,B,B,True,True,True,-15.1276,-16.6634,-1.53575,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.91338544804603, ""B"": -16.66338544804603, ""C"": -18.61088481916886, ""D"": -22.19466023496352}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,73,0.33567,B,B,B,True,True,True,-17.0755,-17.4136,-0.3381,0.233699,0.0848208,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.498468248581048, ""B"": -17.41364748714841, ""C"": -19.11964779254049, ""D"": -20.50664822664112}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
