threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,30,0.215812,A,A,A,True,True,True,-12.3911,-9.46132,2.92975,6.80929,8.89143,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.461318278539693, ""B"": -21.909800946945325, ""C"": -18.352752753300592, ""D"": -19.64124662139602}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,30,0.104821,A,A,A,True,True,True,-15.4029,-14.3417,1.06119,4.77104,5.08626,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.3417410380207, ""B"": -20.221366348549054, ""C"": -19.42800559528405, ""D"": -22.480976264807396}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,30,0.10506,A,A,A,True,True,True,-16.6898,-14.9265,1.76333,1.31968,2.30823,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.926507747382857, ""B"": -17.234739875682862, ""C"": -20.220908941179005, ""D"": -21.036386221647263}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,30,0.103629,A,A,A,True,True,True,-12.7524,-12.3449,0.407515,5.57247,6.06103,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.344927643425763, ""B"": -18.4059526771307, ""C"": -24.819993898272514, ""D"": -20.295364279299974}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,30,0.103738,A,A,A,True,True,True,-15.4685,-17.8313,-2.36279,2.53602,0.299981,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.831320809200406, ""B"": -27.20714619755745, ""C"": -18.1313017308712, ""D"": -21.77391377836466}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,30,0.103491,A,A,A,True,True,True,-15.4863,-15.2528,0.233541,2.33835,1.38364,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.252770607214188, ""B"": -19.456706372788176, ""C"": -29.24252460291609, ""D"": -16.636406630277634}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,30,0.103617,A,A,A,True,True,True,-13.9754,-14.1098,-0.13444,2.42178,2.38603,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.109828595072031, ""B"": -16.495862692805076, ""C"": -16.623878785409033, ""D"": -17.63401035933248}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,30,0.103157,A,A,A,True,True,True,-13.7068,-12.3467,1.36007,1.93063,2.38813,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.346700370224426, ""B"": -14.73483368709276, ""C"": -15.333922436024295, ""D"": -15.926204553561547}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,30,0.105,A,A,A,True,True,True,-14.9388,-15.4753,-0.536446,1.38537,1.60514,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.475275951641379, ""B"": -17.08042000318528, ""C"": -18.454810604453087, ""D"": -20.890082348836586}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,30,0.103979,B,B,B,True,True,True,-15.8089,-15.6238,0.185158,0.63258,1.39809,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.02186468313448, ""B"": -15.623777777393116, ""C"": -20.731382694415515, ""D"": -17.25411718362011}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,30,0.104574,A,A,A,True,True,True,-14.712,-16.4279,-1.71589,1.81889,0.352725,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.427870815081405, ""B"": -16.78059573371138, ""C"": -17.295468136202544, ""D"": -21.300584761193022}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,30,0.104335,B,B,B,True,True,True,-15.1276,-14.947,0.180636,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.321994811296463, ""B"": -14.946994811296463, ""C"": -18.09848972115651, ""D"": -21.661071733455174}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,30,0.103781,B,B,B,True,True,True,-17.0755,-17.5353,-0.459751,0.233699,1.38416,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.91945682116784, ""B"": -17.53529853522923, ""C"": -19.098204415291548, ""D"": -19.4961317749694}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
