threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,58,0.417654,A,A,A,True,True,True,-12.3911,-8.91961,3.47146,6.80929,8.68242,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -8.919607458868995, ""B"": -21.72782557865139, ""C"": -17.602029107743874, ""D"": -19.184874253096496}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,58,0.28179,A,A,A,True,True,True,-15.4029,-13.779,1.62396,4.77104,4.75508,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.778971101157367, ""B"": -19.23524902706913, ""C"": -18.534050374291837, ""D"": -22.033609150035772}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,58,0.271237,A,A,A,True,True,True,-16.6898,-14.9766,1.71322,1.31968,3.29779,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.976618171902373, ""B"": -18.27440720179584, ""C"": -19.985757656555506, ""D"": -20.61766068637371}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,58,0.261661,A,A,A,True,True,True,-12.7524,-12.1403,0.612128,5.57247,6.36853,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.140315337106586, ""B"": -18.508842047303915, ""C"": -24.14310112223029, ""D"": -20.20267067849636}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,58,0.297191,A,A,A,True,True,True,-15.4685,-17.6412,-2.17265,2.53602,0.321809,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.641180086880922, ""B"": -26.55989257991314, ""C"": -17.9629887342453, ""D"": -21.590669114142656}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,58,0.261498,A,A,A,True,True,True,-15.4863,-15.0723,0.413978,2.33835,1.25793,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.072333764430368, ""B"": -19.82348878448829, ""C"": -29.07078904239461, ""D"": -16.330259308218956}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,58,0.265977,A,A,A,True,True,True,-13.9754,-13.9956,-0.0202288,2.42178,1.84768,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.995617523789406, ""B"": -15.843298377459632, ""C"": -17.09740559477359, ""D"": -18.281490577006252}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,58,0.266432,A,A,A,True,True,True,-13.7068,-13.3119,0.39489,1.93063,1.84059,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -13.311883491136541, ""B"": -15.152472285175463, ""C"": -15.751560997683555, ""D"": -17.219775685887726}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,58,0.276939,A,A,A,True,True,True,-14.9388,-15.4843,-0.545433,1.38537,1.71496,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.484263122605626, ""B"": -17.199225154341548, ""C"": -18.124274492263794, ""D"": -20.602342948317528}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,58,0.268458,B,B,B,True,True,True,-15.8089,-15.0949,0.714026,0.63258,1.58918,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.68409285042435, ""B"": -15.094909504347015, ""C"": -20.122611774349934, ""D"": -16.741913917823695}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,58,0.26499,A,A,A,True,True,True,-14.712,-16.7429,-2.0309,1.81889,0.392802,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.74287192459451, ""B"": -17.13567423663335, ""C"": -17.22635003598407, ""D"": -22.606115194037557}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,58,0.254463,B,A,B,True,False,False,-15.1276,-14.6841,0.443572,0.25,0,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.684059308841825, ""B"": -14.684059308841825, ""C"": -17.86651262878877, ""D"": -21.161701692268252}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,58,0.266552,B,B,B,True,True,True,-17.0755,-17.365,-0.289492,0.233699,0.434305,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.79934445710387, ""B"": -17.365039891294145, ""C"": -18.90099576767534, ""D"": -20.11073604458943}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
