threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,54,0.508728,A,A,A,True,True,True,-12.3911,-12.2356,0.155476,6.80929,7.00046,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -12.23558783516637, ""B"": -21.796519929077476, ""C"": -19.2360483747907, ""D"": -19.897652999864476}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,54,0.318181,A,A,A,True,True,True,-15.4029,-16.5785,-1.17556,4.77104,4.42562,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -16.578493759967387, ""B"": -21.319040129755194, ""C"": -21.004114733135793, ""D"": -23.364717140852008}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,54,0.36577,A,A,A,True,True,True,-16.6898,-17.1774,-0.487579,1.31968,3.67657,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.1774160170462, ""B"": -21.004653450276237, ""C"": -20.853985753345114, ""D"": -21.386898417025805}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,54,0.199174,A,A,A,True,True,True,-12.7524,-16.6447,-3.89227,5.57247,2.59889,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -16.644716141745448, ""B"": -19.243605379015207, ""C"": -26.654621459543705, ""D"": -20.979411852546036}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,54,0.198262,A,A,A,True,True,True,-15.4685,-17.2908,-1.82222,2.53602,0.682794,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.290750108659267, ""B"": -28.74707840383053, ""C"": -17.9735436886549, ""D"": -21.417100213468075}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,54,0.196473,A,D,A,True,False,False,-15.4863,-17.8494,-2.3631,2.33835,-0.123534,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -17.84940692289092, ""B"": -21.18198854685761, ""C"": -30.72998024278786, ""D"": -17.725872740149498}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,54,0.201783,A,A,A,True,True,True,-13.9754,-15.0452,-1.0698,2.42178,2.18483,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -15.045188919641078, ""B"": -17.35369690343623, ""C"": -17.230015161680058, ""D"": -18.60827298850495}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,54,0.196045,A,A,A,True,True,True,-13.7068,-13.885,-0.178219,1.93063,1.86086,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -13.884991795621318, ""B"": -15.745852422405733, ""C"": -16.92411509080557, ""D"": -17.678926907805362}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,54,0.200255,A,A,A,True,True,True,-14.9388,-16.9426,-2.00381,1.38537,0.703383,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.942636867475812, ""B"": -17.646019990585046, ""C"": -19.646520152688026, ""D"": -21.379116500727832}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,54,0.197023,B,B,B,True,True,True,-15.8089,-15.8819,-0.0729442,0.63258,0.989311,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.871190953999758, ""B"": -15.881880205808557, ""C"": -20.922534624347463, ""D"": -19.385901159257628}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,54,0.198905,A,A,A,True,True,True,-14.712,-17.4643,-2.75236,1.81889,2.10055,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -17.46433389507729, ""B"": -19.564879465819104, ""C"": -19.57120451424271, ""D"": -24.10098353982903}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,54,0.195517,B,B,B,True,True,True,-15.1276,-16.7944,-1.66672,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -17.16935604903847, ""B"": -16.79435604903847, ""C"": -19.112368217749463, ""D"": -22.91900233027991}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,54,0.207833,B,A,B,True,False,False,-17.0755,-18.5246,-1.44902,0.233699,-0.21751,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.307056619843934, ""B"": -18.52456635343333, ""C"": -19.591432007960975, ""D"": -20.98886454384774}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
