threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,36,0.244501,A,A,A,True,True,True,-12.3911,-9.51449,2.87658,6.80929,9.05959,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.514487805397948, ""B"": -22.220735316397622, ""C"": -18.57407546346076, ""D"": -20.043574983185863}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,36,0.126282,A,A,A,True,True,True,-15.4029,-13.7799,1.62308,4.77104,5.36253,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.779854884371161, ""B"": -19.69527275910241, ""C"": -19.142387855565175, ""D"": -22.382998322078492}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,36,0.127364,A,A,A,True,True,True,-16.6898,-15.484,1.2058,1.31968,1.09894,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.484035044093616, ""B"": -16.582971562922467, ""C"": -20.792248231575286, ""D"": -21.233789585530758}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,36,0.125679,A,A,A,True,True,True,-12.7524,-11.9928,0.759637,5.57247,6.39854,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -11.992806242778897, ""B"": -18.39135019853711, ""C"": -24.42804016917944, ""D"": -20.241937258280814}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,36,0.128307,A,A,A,True,True,True,-15.4685,-17.2431,-1.7746,2.53602,0.587346,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.24313133303076, ""B"": -26.33885368704796, ""C"": -17.83047705888748, ""D"": -21.4632506147027}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,36,0.124844,A,A,A,True,True,True,-15.4863,-14.8547,0.63165,2.33835,1.7486,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.85466096282471, ""B"": -19.37823451962322, ""C"": -29.103232346940786, ""D"": -16.603264443576336}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,36,0.126139,A,A,A,True,True,True,-13.9754,-13.4182,0.557203,2.42178,2.41579,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.418185311369598, ""B"": -15.83397538886311, ""C"": -15.961295852437615, ""D"": -17.221945971937657}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,36,0.125834,A,A,A,True,True,True,-13.7068,-12.3917,1.31503,1.93063,1.88926,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.391742863888794, ""B"": -14.281000319402665, ""C"": -15.140819016552996, ""D"": -16.150609873397116}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,36,0.1252,A,A,A,True,True,True,-14.9388,-15.1895,-0.250702,1.38537,1.35932,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.189531445867033, ""B"": -16.548853590444196, ""C"": -18.002943485975266, ""D"": -20.223715318832546}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,36,0.124256,B,B,B,True,True,True,-15.8089,-15.5894,0.219562,0.63258,1.09002,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.67939362418838, ""B"": -15.58937398577109, ""C"": -20.750777397144702, ""D"": -17.12027313467115}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,36,0.124834,A,A,A,True,True,True,-14.712,-15.9523,-1.24036,1.81889,0.684084,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.952333677763818, ""B"": -16.6364178769727, ""C"": -17.244861519429833, ""D"": -20.864148452878}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,36,0.125103,B,B,B,True,True,True,-15.1276,-14.7165,0.411137,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.09149465849623, ""B"": -14.71649465849623, ""C"": -18.449026243142725, ""D"": -21.606774890213273}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,36,0.123097,B,B,B,True,True,True,-17.0755,-17.3183,-0.242787,0.233699,0.821776,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.140111140412046, ""B"": -17.31833514295431, ""C"": -18.947053276002407, ""D"": -19.921264361590147}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
