threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,53,0.370847,A,A,A,True,True,True,-12.3911,-7.74302,4.64804,6.80929,9.9524,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -7.743020147667266, ""B"": -20.535818947362714, ""C"": -17.695422959513962, ""D"": -19.814387737703328}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,53,0.206556,A,A,A,True,True,True,-15.4029,-14.2614,1.14155,4.77104,4.60746,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.26138416538015, ""B"": -19.679440147112473, ""C"": -18.868840259412536, ""D"": -22.647377653745934}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,53,0.202687,A,A,A,True,True,True,-16.6898,-12.3263,4.3635,1.31968,5.33773,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -12.326336997095495, ""B"": -17.664062955213012, ""C"": -19.895326300667875, ""D"": -19.952358895912766}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,53,0.201545,A,A,A,True,True,True,-12.7524,-12.3389,0.413568,5.57247,6.46553,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.33887547114864, ""B"": -18.804403226822615, ""C"": -25.163719529286027, ""D"": -20.118354595266283}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,53,0.207296,A,A,A,True,True,True,-15.4685,-17.5516,-2.08302,2.53602,0.595018,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.5515543166548, ""B"": -27.761415258049965, ""C"": -18.146571822464466, ""D"": -21.830980284139514}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,53,0.21384,A,A,A,True,True,True,-15.4863,-14.9772,0.509104,2.33835,1.49384,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.977207317540888, ""B"": -19.56271725182887, ""C"": -29.278727982542478, ""D"": -16.471051909029484}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,53,0.204599,A,A,A,True,True,True,-13.9754,-13.4953,0.480059,2.42178,2.39268,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.495330049656332, ""B"": -15.888007654566536, ""C"": -16.266755502205342, ""D"": -17.268810223532796}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,53,0.207839,A,A,A,True,True,True,-13.7068,-12.1884,1.51835,1.93063,2.50384,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.188426265405724, ""B"": -14.692261568183312, ""C"": -14.888431124505587, ""D"": -15.804287433282298}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,53,0.198397,A,A,A,True,True,True,-14.9388,-15.6325,-0.693695,1.38537,1.88378,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.632524575383286, ""B"": -17.516305032535456, ""C"": -18.69441533461213, ""D"": -19.961719190352596}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,53,0.199672,B,B,B,True,True,True,-15.8089,-14.1694,1.63954,0.63258,3.47927,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.64867195894476, ""B"": -14.16940087484545, ""C"": -20.576133614165883, ""D"": -17.72524880466517}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,53,0.245208,A,C,A,True,False,False,-14.712,-16.5866,-1.87462,1.81889,-0.211384,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.58659392613481, ""B"": -17.336958066705847, ""C"": -16.375209640245885, ""D"": -22.23380893957801}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,53,0.367606,B,B,B,True,True,True,-15.1276,-14.5801,0.547545,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.70508673042059, ""B"": -14.58008673042059, ""C"": -18.238230183924315, ""D"": -21.55096274346579}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,53,0.303841,B,B,B,True,True,True,-17.0755,-17.7804,-0.704836,0.233699,0.284747,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.06513021470164, ""B"": -17.78038342847867, ""C"": -19.081089223735034, ""D"": -19.928705801838078}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
