threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,78,0.43034,A,A,A,True,True,True,-12.3911,-9.04273,3.34833,6.80929,9.41433,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.04273148602806, ""B"": -23.180249767610803, ""C"": -18.457057456020266, ""D"": -20.052666240473627}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,78,0.277984,A,A,A,True,True,True,-15.4029,-13.7431,1.6598,4.77104,4.30014,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.74313197657466, ""B"": -19.784081165551925, ""C"": -18.04327081271913, ""D"": -22.774491194519214}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,78,0.27359,A,A,A,True,True,True,-16.6898,-15.964,0.72586,1.31968,0.435787,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.96397699508816, ""B"": -16.399764404457528, ""C"": -20.895269212247513, ""D"": -21.049003422260284}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,78,0.273193,A,A,A,True,True,True,-12.7524,-13.5793,-0.826834,5.57247,6.23375,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -13.579277267679572, ""B"": -19.813025064766407, ""C"": -26.13360258936882, ""D"": -21.06478151679039}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,78,0.274275,A,A,A,True,True,True,-15.4685,-17.9814,-2.51288,2.53602,0.560503,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.98141546919942, ""B"": -27.68848080933094, ""C"": -18.54191818833351, ""D"": -22.235535338521004}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,78,0.275175,A,A,A,True,True,True,-15.4863,-13.7405,1.74579,2.33835,2.45456,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -13.740520889958134, ""B"": -19.495163880754262, ""C"": -28.367605644045398, ""D"": -16.19507596641779}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,78,0.275415,A,A,A,True,True,True,-13.9754,-13.2703,0.7051,2.42178,1.86855,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.270288482308388, ""B"": -15.138838851345554, ""C"": -16.39002854935825, ""D"": -16.937759784020614}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,78,0.271928,A,A,A,True,True,True,-13.7068,-11.6234,2.08337,1.93063,2.57907,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -11.623404300458787, ""B"": -14.351318334403913, ""C"": -14.202474495512433, ""D"": -15.868769576547493}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,78,0.275631,A,A,A,True,True,True,-14.9388,-14.4823,0.45649,1.38537,0.476275,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.482340173766715, ""B"": -14.95861567108659, ""C"": -16.581069961190224, ""D"": -18.74401872511953}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,78,0.276531,B,B,B,True,True,True,-15.8089,-14.3478,1.46112,0.63258,2.96166,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.30947764730081, ""B"": -14.34781630798534, ""C"": -19.74202255038108, ""D"": -18.718715610913932}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,78,0.273455,A,A,A,True,True,True,-14.712,-16.1472,-1.43526,1.81889,2.10811,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.14723574963864, ""B"": -18.345606997754658, ""C"": -18.25534905656241, ""D"": -22.34088490670547}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,78,0.275688,B,B,B,True,True,True,-15.1276,-15.5274,-0.399747,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.65237845480442, ""B"": -15.52737845480442, ""C"": -18.124332028251956, ""D"": -21.70424218196422}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,78,0.275838,B,B,B,True,True,True,-17.0755,-17.4516,-0.376051,0.233699,0.25459,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.70618892897619, ""B"": -17.45159854407393, ""C"": -19.117149701341987, ""D"": -20.495568584883586}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
