threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,32,0.237297,A,A,A,True,True,True,-12.3911,-9.64488,2.74618,6.80929,9.16714,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.644880419684341, ""B"": -22.410496511263773, ""C"": -18.812016245443374, ""D"": -20.097281274229317}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,32,0.111354,A,A,A,True,True,True,-15.4029,-14.4441,0.95886,4.77104,5.00334,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.444071000441909, ""B"": -19.96655820473825, ""C"": -19.447412064648233, ""D"": -22.51613485175767}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,32,0.110185,A,A,A,True,True,True,-16.6898,-15.7849,0.904938,1.31968,1.12107,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.784898684709333, ""B"": -16.905971675296314, ""C"": -20.719231293292978, ""D"": -21.490555576980114}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,32,0.110905,A,A,A,True,True,True,-12.7524,-12.5858,0.166662,5.57247,6.04837,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.585780706256628, ""B"": -18.634146742522717, ""C"": -24.979112647473812, ""D"": -20.384537413716316}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,32,0.113079,A,A,A,True,True,True,-15.4685,-18.0761,-2.60759,2.53602,0.0275813,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.076120279729366, ""B"": -26.934553548693657, ""C"": -18.103701576590538, ""D"": -21.666223660111427}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,32,0.113012,A,A,A,True,True,True,-15.4863,-15.3261,0.160227,2.33835,1.42108,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.326084720756626, ""B"": -19.634509640512988, ""C"": -29.250402194447815, ""D"": -16.747166998684406}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,32,0.112954,A,A,A,True,True,True,-13.9754,-13.9792,-0.00376972,2.42178,2.49551,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.979158458299935, ""B"": -16.47467177706858, ""C"": -16.60197867359966, ""D"": -17.73807176016635}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,32,0.112356,A,A,A,True,True,True,-13.7068,-12.5711,1.13566,1.93063,2.26832,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.571114882568509, ""B"": -14.839437329166685, ""C"": -15.64585120382253, ""D"": -16.421175540570403}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,32,0.110912,A,A,A,True,True,True,-14.9388,-15.5798,-0.641004,1.38537,1.38035,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.579833976575173, ""B"": -16.96018569044827, ""C"": -18.344962865114212, ""D"": -20.702100875554606}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,32,0.113531,B,B,B,True,True,True,-15.8089,-15.7883,0.0206622,0.63258,1.32785,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.116125707048923, ""B"": -15.788273785758065, ""C"": -20.96133891759382, ""D"": -17.514257197268307}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,32,0.109301,A,A,A,True,True,True,-14.712,-16.1634,-1.45141,1.81889,0.125728,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.163388521948946, ""B"": -16.28911693279224, ""C"": -17.179723006207496, ""D"": -20.813279207097366}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,32,0.110832,B,B,B,True,True,True,-15.1276,-15.4414,-0.313741,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.691371993161738, ""B"": -15.441371993161738, ""C"": -18.443899691556, ""D"": -21.890154609805904}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,32,0.111727,B,B,B,True,True,True,-17.0755,-17.5953,-0.519706,0.233699,1.23135,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.826601525390288, ""B"": -17.59525417727491, ""C"": -19.22074375487864, ""D"": -19.63409934262745}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
