threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.96,1262,23,0.187486,A,A,A,True,True,True,-12.3911,-9.78874,2.60232,6.80929,8.38573,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.788739303912735, ""B"": -22.361755988560617, ""C"": -18.174465451273136, ""D"": -19.34500990880042}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.96,1264,23,0.079856,A,A,A,True,True,True,-15.4029,-14.3163,1.08664,4.77104,5.22046,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.316286223009229, ""B"": -20.767232257552678, ""C"": -19.536742454918567, ""D"": -22.50500485143857}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.96,1265,23,0.0809614,A,A,A,True,True,True,-16.6898,-15.1688,1.52107,1.31968,1.21794,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.168767228315119, ""B"": -16.38670867055771, ""C"": -20.000467886688057, ""D"": -21.228417310863733}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.96,1257,23,0.0800487,A,A,A,True,True,True,-12.7524,-12.5277,0.22476,5.57247,5.51689,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.527682933956385, ""B"": -18.044575940817595, ""C"": -22.834856666624546, ""D"": -20.239729671739042}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.96,1258,23,0.0799164,A,C,A,True,False,False,-15.4685,-17.9929,-2.52439,2.53602,-0.225585,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.99292656686157, ""B"": -25.131229057908058, ""C"": -17.76734110713005, ""D"": -22.12456562370062}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.96,1265,23,0.0799865,A,A,A,True,True,True,-15.4863,-15.1137,0.372572,2.33835,1.49407,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.11373977700714, ""B"": -19.20158982789144, ""C"": -29.758742559701204, ""D"": -16.60781367495656}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.96,1261,23,0.0806927,A,A,A,True,True,True,-13.9754,-13.1382,0.837149,2.42178,2.61267,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.138239328749478, ""B"": -15.750908008277293, ""C"": -15.879016400780529, ""D"": -17.14773091016059}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.96,1272,23,0.0801648,A,A,A,True,True,True,-13.7068,-12.4276,1.27915,1.93063,2.00579,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.42761900345431, ""B"": -14.433413471953827, ""C"": -15.682847962831147, ""D"": -16.673311518312403}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.96,1269,23,0.080484,A,A,A,True,True,True,-14.9388,-14.8084,0.130444,1.38537,1.86829,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.808386396500282, ""B"": -16.676674570364412, ""C"": -17.840351998806, ""D"": -20.258939055725932}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.96,1278,23,0.0817386,B,B,B,True,True,True,-15.8089,-14.9801,0.82881,0.63258,1.38711,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.367237955797464, ""B"": -14.980125860194676, ""C"": -20.524885421153158, ""D"": -17.002567041898146}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.96,1277,23,0.080704,A,A,A,True,True,True,-14.712,-15.926,-1.21405,1.81889,0.0883906,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.92602438974427, ""B"": -16.4943061935046, ""C"": -16.014415008481592, ""D"": -20.888634300325066}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.96,1266,23,0.0804407,B,B,B,True,True,True,-15.1276,-16.6545,-1.5269,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.779528635554016, ""B"": -16.654528635554016, ""C"": -18.421667275528307, ""D"": -22.167266225151252}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.96,1267,23,0.0802969,B,B,B,True,True,True,-17.0755,-16.9988,0.0767086,0.233699,0.855954,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.854793690115912, ""B"": -16.998839227955614, ""C"": -19.260926755145192, ""D"": -19.097137549892068}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
