threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.97,1262,27,0.209682,A,A,A,True,True,True,-12.3911,-8.35284,4.03822,6.80929,9.18947,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -8.352844413282583, ""B"": -21.173997950041667, ""C"": -17.54231755924411, ""D"": -18.822094904644473}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.97,1264,27,0.0932746,A,A,A,True,True,True,-15.4029,-13.0915,2.31148,4.77104,5.37518,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.091451492160559, ""B"": -19.06770172295728, ""C"": -18.466628494439647, ""D"": -20.891955072176643}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.97,1265,27,0.0959556,A,A,A,True,True,True,-16.6898,-13.9543,2.73557,1.31968,1.28226,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -13.95426477107685, ""B"": -15.236520342616132, ""C"": -19.894445326952336, ""D"": -20.36982474476099}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.97,1257,27,0.0962581,A,A,A,True,True,True,-12.7524,-12.1734,0.579081,5.57247,6.31366,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.173362182453275, ""B"": -18.487022444605827, ""C"": -23.921020463109016, ""D"": -20.10798598639667}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.97,1258,27,0.0946521,A,C,A,True,False,False,-15.4685,-18.8519,-3.38338,2.53602,-0.588224,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.851912390440702, ""B"": -25.019234895706177, ""C"": -18.263688430190086, ""D"": -21.85166162252426}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.97,1265,27,0.094498,A,A,A,True,True,True,-15.4863,-15.2257,0.260613,2.33835,1.04937,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.22569891490275, ""B"": -18.915699374862015, ""C"": -28.550738845020533, ""D"": -16.275071680545807}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.97,1261,27,0.0938906,A,A,A,True,True,True,-13.9754,-12.6816,1.2938,2.42178,3.00072,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -12.681585976853967, ""B"": -15.682304776717956, ""C"": -15.813337994739413, ""D"": -16.82248097731508}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.97,1272,27,0.0943999,A,A,A,True,True,True,-13.7068,-12.0454,1.66135,1.93063,2.07054,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.045420632697642, ""B"": -14.11596274736803, ""C"": -15.01004758180352, ""D"": -15.289038384549713}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.97,1269,27,0.0961669,A,A,A,True,True,True,-14.9388,-15.4816,-0.542809,1.38537,1.49031,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.481638908968307, ""B"": -16.9719465366652, ""C"": -18.526983126997948, ""D"": -20.355018391273916}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.97,1278,27,0.0942465,B,B,B,True,True,True,-15.8089,-14.4146,1.3943,0.63258,1.75554,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.170179496752098, ""B"": -14.414640525530558, ""C"": -20.118405283792526, ""D"": -16.714032457675785}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.97,1277,27,0.0957932,A,A,A,True,True,True,-14.712,-15.6385,-0.926518,1.81889,0.490246,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.63849517062772, ""B"": -16.16969278252509, ""C"": -16.12874090508558, ""D"": -20.854085380211473}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.97,1266,27,0.0944946,B,B,B,True,True,True,-15.1276,-15.0251,0.102531,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.275100505910814, ""B"": -15.025100505910814, ""C"": -17.849296383898036, ""D"": -21.02197616128251}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.97,1267,27,0.0946497,B,B,B,True,True,True,-17.0755,-17.6183,-0.542798,0.233699,1.55531,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -19.305660535319475, ""B"": -17.61834568107588, ""C"": -19.173657407984138, ""D"": -19.319206345826387}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
