threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,79,0.427998,A,A,A,True,True,True,-12.3911,-9.69127,2.69979,6.80929,8.64945,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.691269430564716, ""B"": -23.078031765529886, ""C"": -18.340716395527124, ""D"": -19.942615472435136}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,79,0.273825,A,A,A,True,True,True,-15.4029,-13.9867,1.41626,4.77104,4.22176,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.986668776720762, ""B"": -19.967714822751077, ""C"": -18.208432686398737, ""D"": -22.877572120341938}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,79,0.276551,A,A,A,True,True,True,-16.6898,-16.3778,0.312059,1.31968,0.110867,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.37777821253985, ""B"": -16.488644779718015, ""C"": -20.773409147004713, ""D"": -20.88088772445917}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,79,0.273358,A,A,A,True,True,True,-12.7524,-13.2651,-0.512646,5.57247,6.44336,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -13.265089271590114, ""B"": -19.70844655483961, ""C"": -26.689004100859165, ""D"": -20.880414962768555}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,79,0.274122,A,A,A,True,True,True,-15.4685,-18.3678,-2.89927,2.53602,0.105627,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.367805380374193, ""B"": -27.768576696515083, ""C"": -18.473432078957558, ""D"": -22.25729528069496}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,79,0.274138,A,A,A,True,True,True,-15.4863,-13.5879,1.8984,2.33835,2.52616,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -13.587912511691684, ""B"": -19.75438920687884, ""C"": -28.672432338120416, ""D"": -16.114067912101746}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,79,0.279565,A,A,A,True,True,True,-13.9754,-13.2914,0.683944,2.42178,1.88242,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.291444648988545, ""B"": -15.173862257025121, ""C"": -16.42654676362872, ""D"": -17.08645080609074}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,79,0.279388,A,A,A,True,True,True,-13.7068,-11.8572,1.84959,1.93063,2.39671,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -11.857181492683594, ""B"": -14.379135415540077, ""C"": -14.253894381225109, ""D"": -15.863570924200758}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,79,0.27378,A,A,A,True,True,True,-14.9388,-13.7842,1.15459,1.38537,0.840264,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -13.78423989469593, ""B"": -14.62450362087111, ""C"": -16.035210736095905, ""D"": -17.9888991615735}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,79,0.272734,B,B,B,True,True,True,-15.8089,-14.2821,1.52684,0.63258,2.88547,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.16757076838985, ""B"": -14.282099924166687, ""C"": -19.672878897676128, ""D"": -18.223557716817595}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,79,0.273798,A,A,A,True,True,True,-14.712,-16.1093,-1.3973,1.81889,1.81276,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.109274893591646, ""B"": -18.16608185551013, ""C"": -17.922038356773555, ""D"": -21.73671023710631}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,79,0.272529,B,A,B,True,False,False,-15.1276,-15.8161,-0.68846,0.25,0,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.816090827807784, ""B"": -15.816090827807784, ""C"": -17.95644994430768, ""D"": -21.690993019146845}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,79,0.275146,B,B,B,True,True,True,-17.0755,-17.5617,-0.486142,0.233699,0.524585,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.08627486176556, ""B"": -17.56169005195261, ""C"": -19.285034965723753, ""D"": -21.179301445372403}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
