threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,63,0.428607,A,A,A,True,True,True,-12.3911,-11.0612,1.32984,6.80929,6.22331,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -11.061220857780427, ""B"": -20.35658450331539, ""C"": -17.284529774449766, ""D"": -18.765705264859207}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,63,0.286519,A,A,A,True,True,True,-15.4029,-13.9897,1.41321,4.77104,4.17494,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.98971845395863, ""B"": -19.35870734493028, ""C"": -18.164653666201048, ""D"": -21.79352716304129}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,63,0.292491,A,A,A,True,True,True,-16.6898,-16.6058,0.0840669,1.31968,1.77439,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.60577011364512, ""B"": -18.380158772226423, ""C"": -19.311587671381858, ""D"": -19.391693092882633}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,63,0.285402,A,A,A,True,True,True,-12.7524,-13.7179,-0.965459,5.57247,5.61672,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -13.717902150936425, ""B"": -19.334617406129837, ""C"": -24.935236554592848, ""D"": -20.539354766253382}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,63,0.287516,A,A,A,True,True,True,-15.4685,-16.6318,-1.16323,2.53602,1.88647,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -16.631765883415937, ""B"": -26.95597818493843, ""C"": -18.518231973052025, ""D"": -21.240284364670515}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,63,0.286806,A,A,A,True,True,True,-15.4863,-14.8854,0.600907,2.33835,0.772083,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.885404405911686, ""B"": -19.169103443739004, ""C"": -27.989380401326343, ""D"": -15.657487340271473}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,63,0.290818,A,A,A,True,True,True,-13.9754,-13.3656,0.609764,2.42178,2.20751,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.365624331869185, ""B"": -15.57313293450352, ""C"": -16.703194465488195, ""D"": -17.258981135702697}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,63,0.287408,A,A,A,True,True,True,-13.7068,-12.492,1.21481,1.93063,2.07188,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.491965678742417, ""B"": -14.598695693624904, ""C"": -14.563844578806311, ""D"": -17.17070068443718}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,63,0.291376,A,A,A,True,True,True,-14.9388,-14.5128,0.426032,1.38537,1.17761,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.512798381481844, ""B"": -15.6904071381432, ""C"": -16.71749471127987, ""D"": -20.54313533101231}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,63,0.290575,B,B,B,True,True,True,-15.8089,-13.3207,2.48826,0.63258,2.59363,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.91430461849086, ""B"": -13.320676916177035, ""C"": -19.359211302660697, ""D"": -16.652529592625797}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,63,0.293405,A,A,A,True,True,True,-14.712,-15.4667,-0.754751,1.81889,0.926773,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.466727829596493, ""B"": -16.393500844569644, ""C"": -16.444823920959607, ""D"": -22.223393691005185}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,63,0.301838,B,B,B,True,True,True,-15.1276,-14.9107,0.216931,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.160700248554349, ""B"": -14.910700248554349, ""C"": -17.781020464319226, ""D"": -21.076020783977583}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,63,0.30076,B,A,B,True,False,False,-17.0755,-16.8007,0.274861,0.233699,-0.144836,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -16.65585042879684, ""B"": -16.80068680622935, ""C"": -17.93059184215963, ""D"": -19.214651808608323}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
