threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,32,0.232376,A,A,A,True,True,True,-12.3911,-9.22414,3.16692,6.80929,9.17968,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.224144559266279, ""B"": -22.105540925636888, ""C"": -18.403826670721173, ""D"": -19.87621757191664}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,32,0.111758,A,A,A,True,True,True,-15.4029,-13.6616,1.74132,4.77104,5.38214,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.661609852686524, ""B"": -19.42351443413645, ""C"": -19.043745326926, ""D"": -21.99477196886437}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,32,0.112499,A,B,A,True,False,False,-16.6898,-15.9532,0.736613,1.31968,-0.301403,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.95322361891158, ""B"": -15.65182073134929, ""C"": -20.65738891852743, ""D"": -21.51225968450308}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,32,0.112865,A,A,A,True,True,True,-12.7524,-12.5105,0.241925,5.57247,5.69987,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.510517744347453, ""B"": -18.21038680151105, ""C"": -24.715435709804296, ""D"": -20.276086803525686}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,32,0.111846,A,A,A,True,True,True,-15.4685,-17.9465,-2.47794,2.53602,0.448426,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.946472144685686, ""B"": -27.36744700372219, ""C"": -18.394898027181625, ""D"": -21.801742680370808}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,32,0.112939,A,A,A,True,True,True,-15.4863,-15.5545,-0.0681432,2.33835,1.03762,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.554454670491396, ""B"": -19.597341454122216, ""C"": -28.922104647383094, ""D"": -16.592072747647762}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,32,0.11232,A,A,A,True,True,True,-13.9754,-13.6707,0.304685,2.42178,2.54994,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.670703700743616, ""B"": -16.220641928474834, ""C"": -16.474253911990672, ""D"": -17.484936169418916}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,32,0.112896,A,A,A,True,True,True,-13.7068,-12.187,1.51972,1.93063,2.45396,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.187049308085989, ""B"": -14.641006603706046, ""C"": -15.085448541882215, ""D"": -15.68477891029761}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,32,0.113892,A,A,A,True,True,True,-14.9388,-15.5203,-0.581513,1.38537,1.54786,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.520343193726148, ""B"": -17.068205171293812, ""C"": -18.482228711247444, ""D"": -20.807423145044595}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,32,0.111663,B,B,B,True,True,True,-15.8089,-15.556,0.25292,0.63258,1.32855,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.884561250684783, ""B"": -15.55601621218375, ""C"": -20.913017781887902, ""D"": -17.401402755174786}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,32,0.112403,A,A,A,True,True,True,-14.712,-16.0635,-1.35155,1.81889,0.462344,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.06352745521872, ""B"": -16.5258711752831, ""C"": -17.093910811236128, ""D"": -21.296665269415826}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,32,0.113713,B,B,B,True,True,True,-15.1276,-14.6878,0.439845,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.062786373309791, ""B"": -14.687786373309791, ""C"": -18.126356324315566, ""D"": -21.625956875039265}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,32,0.114687,B,B,B,True,True,True,-17.0755,-17.5599,-0.484388,0.233699,1.40869,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.96862265325035, ""B"": -17.559936125308013, ""C"": -19.14192673098296, ""D"": -19.452510497067124}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
