threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,47,0.286744,A,A,A,True,True,True,-12.3911,-9.38651,3.00456,6.80929,8.3656,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.386507354618516, ""B"": -21.315000760485418, ""C"": -17.752110059489496, ""D"": -19.337679553664202}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,47,0.164713,A,A,A,True,True,True,-15.4029,-14.13,1.27295,4.77104,5.00516,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.129983812570572, ""B"": -19.566063653490346, ""C"": -19.13514209917048, ""D"": -22.15666965363198}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,47,0.162477,A,A,A,True,True,True,-16.6898,-14.5025,2.18729,1.31968,3.04683,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.502544078277424, ""B"": -17.54936940407788, ""C"": -20.22751117531425, ""D"": -20.371564224362373}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,47,0.163264,A,A,A,True,True,True,-12.7524,-13.283,-0.530524,5.57247,5.64655,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -13.282967483159155, ""B"": -18.92951937764883, ""C"": -25.170748095959425, ""D"": -20.344290318898857}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,47,0.163302,A,A,A,True,True,True,-15.4685,-17.3411,-1.87255,2.53602,0.712257,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.34107919316739, ""B"": -27.027746692299843, ""C"": -18.053335800766945, ""D"": -21.250258384272456}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,47,0.163375,A,A,A,True,True,True,-15.4863,-15.4075,0.0788113,2.33835,1.05899,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.40750011941418, ""B"": -19.471041755983606, ""C"": -29.215847177663818, ""D"": -16.466491721570492}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,47,0.165795,A,A,A,True,True,True,-13.9754,-13.3606,0.61477,2.42178,2.39287,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.360618393868208, ""B"": -15.75348560604425, ""C"": -16.25795421609655, ""D"": -17.51371417620544}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,47,0.161935,A,A,A,True,True,True,-13.7068,-12.793,0.913736,1.93063,1.86001,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.793037581734097, ""B"": -14.65304688809556, ""C"": -15.454592640162446, ""D"": -16.111760454645264}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,47,0.168149,A,A,A,True,True,True,-14.9388,-15.3342,-0.395344,1.38537,1.587,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.33417355666461, ""B"": -16.921176981093595, ""C"": -18.175888657569885, ""D"": -19.551958297379315}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,47,0.164088,B,B,B,True,True,True,-15.8089,-15.726,0.0829677,0.63258,1.84698,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.572949196910486, ""B"": -15.725968291808385, ""C"": -21.005225126886216, ""D"": -17.77399449562654}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,47,0.163104,A,A,A,True,True,True,-14.712,-16.2339,-1.5219,1.81889,0.694445,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.23388024518499, ""B"": -16.92832489697321, ""C"": -17.10332259396091, ""D"": -21.285571697866544}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,47,0.159681,B,B,B,True,True,True,-15.1276,-14.3247,0.802893,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.574738316237926, ""B"": -14.324738316237926, ""C"": -18.324373930779984, ""D"": -21.120363259862643}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,47,0.16064,B,B,B,True,True,True,-17.0755,-17.5332,-0.457668,0.233699,0.84605,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.379265696683433, ""B"": -17.533215696526895, ""C"": -18.736846523359418, ""D"": -19.636014795745723}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
