threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,32,0.324613,A,A,A,True,True,True,-12.3911,-9.62783,2.76323,6.80929,8.77773,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.627831354242517, ""B"": -21.87729447102174, ""C"": -18.405561918159947, ""D"": -19.686175421735243}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,32,0.111436,A,A,A,True,True,True,-15.4029,-14.3067,1.09619,4.77104,5.01058,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.30673710629344, ""B"": -20.06300690602984, ""C"": -19.317321214766707, ""D"": -22.518640785943717}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,32,0.11058,A,A,A,True,True,True,-16.6898,-15.1613,1.52852,1.31968,2.37688,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.161314656492323, ""B"": -17.538198786467547, ""C"": -20.49308538385594, ""D"": -21.36062889546156}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,32,0.111771,A,A,A,True,True,True,-12.7524,-12.7164,0.0360594,5.57247,5.74325,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.716383735649288, ""B"": -18.459629349410534, ""C"": -24.911561191082, ""D"": -20.35436232946813}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,32,0.110166,A,C,A,True,False,False,-15.4685,-18.3988,-2.93025,2.53602,-0.108518,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.39878087490797, ""B"": -26.8421079069376, ""C"": -18.29026299715042, ""D"": -21.665903124958277}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,32,0.110872,A,A,A,True,True,True,-15.4863,-15.6377,-0.15135,2.33835,1.14794,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.63766178736114, ""B"": -19.68875720910728, ""C"": -29.12930923467502, ""D"": -16.785601496696472}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,32,0.111458,A,A,A,True,True,True,-13.9754,-14.0199,-0.0444865,2.42178,2.35591,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.019875260069966, ""B"": -16.375785147051374, ""C"": -16.63056928291917, ""D"": -17.640206260321747}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,32,0.111331,A,A,A,True,True,True,-13.7068,-12.2004,1.50634,1.93063,2.4498,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.200429374912346, ""B"": -14.65023083674896, ""C"": -15.212442678632215, ""D"": -15.758518136084604}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,32,0.110886,A,A,A,True,True,True,-14.9388,-15.7863,-0.847517,1.38537,1.4805,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.786346544191474, ""B"": -17.26684545450553, ""C"": -18.680128395557404, ""D"": -21.31579149281606}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,32,0.111395,B,B,B,True,True,True,-15.8089,-15.4548,0.354102,0.63258,1.42955,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.966030221199617, ""B"": -15.454834215139272, ""C"": -20.678380926619866, ""D"": -16.884383220341988}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,32,0.110845,A,A,A,True,True,True,-14.712,-16.5345,-1.82255,1.81889,0.247593,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.534526783434558, ""B"": -16.782119602925377, ""C"": -17.325163391185924, ""D"": -21.39561017975211}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,32,0.11235,B,B,B,True,True,True,-15.1276,-15.2139,-0.0862313,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.588862594217062, ""B"": -15.213862594217062, ""C"": -18.389141206807835, ""D"": -21.88931418035645}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,32,0.112743,B,B,B,True,True,True,-17.0755,-17.6836,-0.60803,0.233699,1.2613,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.944881607341813, ""B"": -17.683577924166457, ""C"": -19.193725561723113, ""D"": -19.80209254589863}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
