threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,75,0.404754,A,A,A,True,True,True,-12.3911,-10.4276,1.96344,6.80929,7.70527,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.427627329714596, ""B"": -23.283101766137406, ""C"": -18.132901553995907, ""D"": -19.549318869103445}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,75,0.262761,A,A,A,True,True,True,-15.4029,-14.4317,0.971234,4.77104,4.09615,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.431697111576796, ""B"": -20.301255536783174, ""C"": -18.527849184698425, ""D"": -22.694100328313652}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,75,0.266197,A,A,A,True,True,True,-16.6898,-17.5588,-0.868999,1.31968,0.849136,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.558836199808866, ""B"": -18.407972263812553, ""C"": -20.18905705267025, ""D"": -20.54706458747387}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,75,0.260925,A,A,A,True,True,True,-12.7524,-14.3637,-1.61128,5.57247,5.26418,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.363728059455752, ""B"": -19.627912394702435, ""C"": -26.12562485039234, ""D"": -21.03137131407857}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,75,0.261488,A,A,A,True,True,True,-15.4685,-18.1686,-2.70007,2.53602,0.352408,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.168608132749796, ""B"": -27.935939624905586, ""C"": -18.521016284823418, ""D"": -21.874024465680122}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,75,0.261558,A,A,A,True,True,True,-15.4863,-14.5926,0.893687,2.33835,1.44691,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.592624887649436, ""B"": -19.789705108851194, ""C"": -28.63442767574452, ""D"": -16.03953231871128}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,75,0.26364,A,A,A,True,True,True,-13.9754,-13.6421,0.333256,2.42178,2.13661,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.64213322289288, ""B"": -15.778746100126227, ""C"": -16.780237831175327, ""D"": -17.32519228028673}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,75,0.261325,A,A,A,True,True,True,-13.7068,-12.3532,1.35359,1.93063,2.41396,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.35318484948948, ""B"": -14.980697806284297, ""C"": -14.767148940940388, ""D"": -16.9674592829615}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,75,0.261704,A,A,A,True,True,True,-14.9388,-14.588,0.350867,1.38537,1.44277,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.587962562698522, ""B"": -16.030733113992028, ""C"": -17.319784104824066, ""D"": -18.700330975232646}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,75,0.260778,B,B,B,True,True,True,-15.8089,-14.7549,1.05408,0.63258,2.27598,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.03082866407931, ""B"": -14.75485202751588, ""C"": -19.909297849750146, ""D"": -17.689365529688075}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,75,0.26489,A,A,A,True,True,True,-14.712,-16.3068,-1.59482,1.81889,1.63791,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.30679621687159, ""B"": -17.94470324338181, ""C"": -18.12822710070759, ""D"": -22.48240557219833}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,75,0.26225,B,B,B,True,True,True,-15.1276,-16.0892,-0.961526,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.339157377835363, ""B"": -16.089157377835363, ""C"": -18.16301207923607, ""D"": -21.612666976521723}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,75,0.262752,B,B,B,True,True,True,-17.0755,-17.6577,-0.582195,0.233699,0.748847,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.406589751830325, ""B"": -17.657743122108513, ""C"": -18.95969823654741, ""D"": -20.372833249391988}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
