threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,53,0.430008,A,A,A,True,True,True,-12.3911,-9.15664,3.23442,6.80929,8.47715,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.156643585069105, ""B"": -21.479592974530533, ""C"": -17.633798058144748, ""D"": -19.25993620504687}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,53,0.200421,A,A,A,True,True,True,-15.4029,-14.1501,1.25281,4.77104,4.67019,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.150124554522336, ""B"": -19.738612262539846, ""C"": -18.820312449883204, ""D"": -22.286389967543073}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,53,0.236779,A,A,A,True,True,True,-16.6898,-14.0116,2.6782,1.31968,3.90157,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.011640153010376, ""B"": -17.913212758809095, ""C"": -20.214150798741684, ""D"": -20.244621355086565}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,53,0.238132,A,A,A,True,True,True,-12.7524,-15.0503,-2.29782,5.57247,4.00573,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -15.050266165286303, ""B"": -19.056000992655754, ""C"": -25.69002429023385, ""D"": -20.284273388795555}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,53,0.237015,A,C,A,True,False,False,-15.4685,-18.3578,-2.88931,2.53602,-0.280259,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.357842968776822, ""B"": -27.851277485489845, ""C"": -18.077584266662598, ""D"": -21.59438304975629}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,53,0.197185,A,A,A,True,True,True,-15.4863,-14.984,0.50235,2.33835,1.629,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.98396099897218, ""B"": -19.539596577757038, ""C"": -29.486760143889114, ""D"": -16.61296395212412}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,53,0.197369,A,A,A,True,True,True,-13.9754,-13.5935,0.381925,2.42178,2.38472,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.593463888391852, ""B"": -15.97818720828991, ""C"": -16.480983985587955, ""D"": -18.232860883155638}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,53,0.193995,A,A,A,True,True,True,-13.7068,-12.4399,1.2669,1.93063,2.56895,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.43987615572405, ""B"": -15.00882237314363, ""C"": -15.122163942432962, ""D"": -16.036782887280424}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,53,0.203432,A,A,A,True,True,True,-14.9388,-15.8005,-0.861719,1.38537,1.80497,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.800548495710245, ""B"": -17.60552057463792, ""C"": -18.919889636337757, ""D"": -20.24580534012057}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,53,0.197287,B,B,B,True,True,True,-15.8089,-15.0201,0.788878,0.63258,1.70817,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.809919333434664, ""B"": -15.020057932822965, ""C"": -20.740807085094275, ""D"": -16.728232041350566}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,53,0.20073,A,A,A,True,True,True,-14.712,-16.8202,-2.10825,1.81889,0.592721,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.820230907884252, ""B"": -17.41295192296093, ""C"": -17.917599121574312, ""D"": -22.44763616367709}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,53,0.197795,B,B,B,True,True,True,-15.1276,-14.4551,0.672555,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.705075902864337, ""B"": -14.455075902864337, ""C"": -18.194294131621064, ""D"": -21.390664682374336}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,53,0.195223,B,B,B,True,True,True,-17.0755,-17.942,-0.866477,0.233699,0.595099,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.537124570953893, ""B"": -17.94202519567989, ""C"": -18.87487200088799, ""D"": -20.05281724676024}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
