threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,67,0.604009,A,A,A,True,True,True,-12.3911,-9.3414,3.04966,6.80929,8.50563,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.341403096565045, ""B"": -22.299782132729888, ""C"": -17.847034430829808, ""D"": -19.411318450931503}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,67,0.358951,A,A,A,True,True,True,-15.4029,-13.997,1.40596,4.77104,4.74969,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.996971433516592, ""B"": -20.172486603904417, ""C"": -18.746660517062992, ""D"": -22.857406841183547}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,67,0.508497,A,A,A,True,True,True,-16.6898,-16.2691,0.420747,1.31968,1.12682,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.269089548382908, ""B"": -17.395908068865538, ""C"": -20.25365422097093, ""D"": -20.50457977503538}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,67,0.451997,A,A,A,True,True,True,-12.7524,-14.4428,-1.69032,5.57247,4.96924,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.442766550928354, ""B"": -19.412007313221693, ""C"": -26.316079787909985, ""D"": -20.82112042605877}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,67,0.365273,A,A,A,True,True,True,-15.4685,-17.5134,-2.04483,2.53602,1.17264,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.513359770178795, ""B"": -27.73531574010849, ""C"": -18.685995802283287, ""D"": -22.12763760611415}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,67,0.299142,A,A,A,True,True,True,-15.4863,-14.9949,0.491455,2.33835,1.29059,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.994856828299817, ""B"": -19.851496645482257, ""C"": -28.91889992635697, ""D"": -16.285450130701065}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,67,0.298894,A,A,A,True,True,True,-13.9754,-13.8721,0.103318,2.42178,1.80192,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.872070970013738, ""B"": -15.673992955109497, ""C"": -17.052924661897123, ""D"": -17.858707030913934}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,67,0.31002,A,A,A,True,True,True,-13.7068,-11.9139,1.79284,1.93063,2.70164,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -11.913928980233322, ""B"": -14.67131672706455, ""C"": -14.615571752656251, ""D"": -16.98833406166159}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,67,0.305775,A,A,A,True,True,True,-14.9388,-15.3134,-0.37454,1.38537,0.959396,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.313370293253683, ""B"": -16.272765983565478, ""C"": -17.717822328209877, ""D"": -19.999368683435023}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,67,0.310436,B,B,B,True,True,True,-15.8089,-13.9721,1.83679,0.63258,2.35387,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.326018571620807, ""B"": -13.97214595641708, ""C"": -19.82274438812601, ""D"": -17.962544004782103}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,67,0.307267,A,A,A,True,True,True,-14.712,-15.5157,-0.803771,1.81889,1.42067,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.515747594821732, ""B"": -16.93642066270695, ""C"": -17.351062601665035, ""D"": -22.934301829198375}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,67,0.30466,B,B,B,True,True,True,-15.1276,-15.7483,-0.620713,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.873344207182527, ""B"": -15.748344207182527, ""C"": -18.145148664312728, ""D"": -21.81437352159992}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,67,0.318919,B,B,B,True,True,True,-17.0755,-17.3472,-0.271639,0.233699,0.0982816,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.445468569057994, ""B"": -17.34718698218785, ""C"": -19.14509690925479, ""D"": -19.977298751939088}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
