threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,63,0.416772,A,A,A,True,True,True,-12.3911,-10.0651,2.32598,6.80929,7.68199,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.065083431079984, ""B"": -22.293888128828257, ""C"": -17.747077170293778, ""D"": -19.28081227448638}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,63,0.282431,A,A,A,True,True,True,-15.4029,-14.0999,1.30302,4.77104,4.74474,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.099910973571241, ""B"": -20.25759853081081, ""C"": -18.844648864178453, ""D"": -22.871036213531625}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,63,0.290776,A,A,A,True,True,True,-16.6898,-16.8949,-0.205076,1.31968,0.766576,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.894913311116397, ""B"": -17.6614893686492, ""C"": -20.01994821657354, ""D"": -20.35844761878252}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,63,0.287092,A,A,A,True,True,True,-12.7524,-14.1183,-1.36588,5.57247,5.15484,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.118321686983109, ""B"": -19.273165680468082, ""C"": -25.312232453376055, ""D"": -20.72883903188631}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,63,0.297524,A,A,A,True,True,True,-15.4685,-17.6833,-2.21479,2.53602,1.14913,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.683318331837654, ""B"": -27.555872961878777, ""C"": -18.832444712519646, ""D"": -22.306137973442674}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,63,0.283725,A,A,A,True,True,True,-15.4863,-15.2561,0.230214,2.33835,0.78927,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.256097103934735, ""B"": -19.774515561992303, ""C"": -28.63613864593208, ""D"": -16.045366622507572}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,63,0.302492,A,A,A,True,True,True,-13.9754,-13.8101,0.165252,2.42178,1.98451,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.810136792249978, ""B"": -15.794643957614426, ""C"": -17.17434569261968, ""D"": -17.978047090727614}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,63,0.287003,A,A,A,True,True,True,-13.7068,-12.2026,1.50419,1.93063,2.4926,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.202578590055055, ""B"": -14.695175176835619, ""C"": -14.86051269271411, ""D"": -17.359213409014046}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,63,0.284593,A,A,A,True,True,True,-14.9388,-15.0733,-0.13443,1.38537,1.19366,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.073260347322503, ""B"": -16.266918787441682, ""C"": -17.447494752705097, ""D"": -19.6327974795131}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,63,0.31143,B,B,B,True,True,True,-15.8089,-13.6386,2.17033,0.63258,2.1037,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.742310838541016, ""B"": -13.638608293622383, ""C"": -19.114875151739398, ""D"": -17.24688375747064}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,63,0.295806,A,A,A,True,True,True,-14.712,-15.1795,-0.467562,1.81889,0.61874,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.179539052769542, ""B"": -15.798279549897416, ""C"": -16.626549979439005, ""D"": -22.13194052898325}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,63,0.290564,B,B,B,True,True,True,-15.1276,-16.1633,-1.0357,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.538326756563038, ""B"": -16.163326756563038, ""C"": -18.329037842995604, ""D"": -21.87508127395995}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,63,0.286107,B,B,B,True,True,True,-17.0755,-17.3423,-0.266722,0.233699,0.259743,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.60201314347796, ""B"": -17.342270089764497, ""C"": -19.14106277935207, ""D"": -19.972027147188783}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
