threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,70,0.450891,A,A,A,True,True,True,-12.3911,-9.38671,3.00436,6.80929,8.37243,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.386706079705618, ""B"": -21.97495936253108, ""C"": -17.75913327652961, ""D"": -19.20936701327446}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,70,0.323979,A,A,A,True,True,True,-15.4029,-14.603,0.799953,4.77104,4.40797,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.60297778248787, ""B"": -20.626632965574572, ""C"": -19.01094893354457, ""D"": -23.13939922908321}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,70,0.321057,A,A,A,True,True,True,-16.6898,-16.3308,0.359078,1.31968,0.861006,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.330759037751704, ""B"": -17.19176478785812, ""C"": -20.245462218830653, ""D"": -20.24769453704357}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,70,0.319764,A,A,A,True,True,True,-12.7524,-14.4533,-1.70088,5.57247,4.82413,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.453322313725948, ""B"": -19.27745071798563, ""C"": -26.498735941946507, ""D"": -20.82542464323342}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,70,0.315939,A,A,A,True,True,True,-15.4685,-17.5889,-2.12034,2.53602,1.25637,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.58887552842498, ""B"": -27.848519638180733, ""C"": -18.845246136188507, ""D"": -22.26757756061852}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,70,0.325879,A,A,A,True,True,True,-15.4863,-14.6375,0.848808,2.33835,1.75614,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.637503534991993, ""B"": -19.913349595852196, ""C"": -28.871731844497845, ""D"": -16.393643617630005}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,70,0.327542,A,A,A,True,True,True,-13.9754,-13.9856,-0.0101865,2.42178,1.67559,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.985575213097036, ""B"": -15.661163003172987, ""C"": -16.91553501598537, ""D"": -17.709321213711405}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,70,0.315926,A,A,A,True,True,True,-13.7068,-12.5208,1.18599,1.93063,2.68796,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.520783309453691, ""B"": -15.208747659344226, ""C"": -15.213690829346888, ""D"": -17.627953664923552}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,70,0.313084,A,A,A,True,True,True,-14.9388,-15.5202,-0.581342,1.38537,0.950382,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.520172192162136, ""B"": -16.470553695689887, ""C"": -17.79614181816578, ""D"": -20.457910203607753}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,70,0.315741,B,B,B,True,True,True,-15.8089,-13.5766,2.23236,0.63258,2.23081,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.807387358276173, ""B"": -13.57657982436649, ""C"": -19.611668866797118, ""D"": -18.35151886381209}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,70,0.321122,A,A,A,True,True,True,-14.712,-15.8739,-1.16196,1.81889,1.38365,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.873941412079148, ""B"": -17.266828124469612, ""C"": -17.25758856884204, ""D"": -23.214299572631717}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,70,0.328326,B,A,B,True,False,False,-15.1276,-16.2079,-1.08027,0.25,0,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.2079019267112, ""B"": -16.2079019267112, ""C"": -18.34473970218278, ""D"": -22.033471385017037}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,70,0.326333,B,B,B,True,True,True,-17.0755,-17.3094,-0.233901,0.233699,0.338357,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.647806443099398, ""B"": -17.30944902239571, ""C"": -19.225025782827288, ""D"": -20.04397553880699}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
