threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,60,0.42209,A,A,A,True,True,True,-12.3911,-10.0627,2.32835,6.80929,6.5881,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.062709204736166, ""B"": -19.49029900575988, ""C"": -16.65080588730052, ""D"": -18.19231309695533}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,60,0.275196,A,A,A,True,True,True,-15.4029,-13.0434,2.35957,4.77104,5.17992,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.043359824456275, ""B"": -18.57696247259264, ""C"": -18.2232780236518, ""D"": -21.074955712421797}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,60,0.270688,A,A,A,True,True,True,-16.6898,-14.8757,1.81415,1.31968,2.12289,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.875687951920554, ""B"": -16.99857477491605, ""C"": -19.87420141363691, ""D"": -19.936637371778488}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,60,0.268375,A,A,A,True,True,True,-12.7524,-15.1322,-2.37978,5.57247,4.29675,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -15.132221618667245, ""B"": -19.428971640765667, ""C"": -25.36291629821062, ""D"": -20.7863084198907}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,60,0.266619,A,C,A,True,False,False,-15.4685,-18.7627,-3.29413,2.53602,-0.676093,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.762664511799812, ""B"": -27.292469307780266, ""C"": -18.086571589112282, ""D"": -21.29551050812006}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,60,0.268733,A,D,A,True,False,False,-15.4863,-16.5181,-1.03174,2.33835,-0.977793,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -16.51805267954478, ""B"": -19.279984124470502, ""C"": -28.941971382591873, ""D"": -15.540260046720505}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,60,0.26651,A,A,A,True,True,True,-13.9754,-14.4592,-0.48385,2.42178,1.85862,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.459238616749644, ""B"": -16.317858338331916, ""C"": -17.324749318882823, ""D"": -18.512332888988908}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,60,0.268897,A,A,A,True,True,True,-13.7068,-14.1063,-0.399526,1.93063,1.0512,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -14.106299528684758, ""B"": -15.157503439579159, ""C"": -15.63438460091129, ""D"": -17.751942304308614}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,60,0.263007,A,A,A,True,True,True,-14.9388,-16.1448,-1.20598,1.38537,1.79331,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -16.14480630273465, ""B"": -17.93811228843697, ""C"": -19.13232745230198, ""D"": -21.53574679675512}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,60,0.267669,B,B,B,True,True,True,-15.8089,-13.8718,1.93714,0.63258,1.10816,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -14.979951540473849, ""B"": -13.87179415684659, ""C"": -20.5553046189234, ""D"": -18.17606526752934}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,60,0.275506,A,A,A,True,True,True,-14.712,-15.4789,-0.766944,1.81889,0.504395,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.478920850146096, ""B"": -16.49071384020499, ""C"": -15.983315916266292, ""D"": -23.36419622064568}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,60,0.270292,B,B,B,True,True,True,-15.1276,-14.6233,0.504352,0.25,0.75,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.373279453255236, ""B"": -14.623279423452914, ""C"": -17.917468881667446, ""D"": -20.56827914027963}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,60,0.268683,B,B,B,True,True,True,-17.0755,-17.768,-0.692477,0.233699,1.22739,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -19.517995011701714, ""B"": -17.768024461744062, ""C"": -18.99541285634041, ""D"": -19.919267394812778}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
