threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.963,1262,25,0.220619,A,A,A,True,True,True,-12.3911,-9.93786,2.45321,6.80929,8.92448,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.937858215125743, ""B"": -22.20869326638058, ""C"": -18.86233458854258, ""D"": -19.318181060574716}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.963,1264,25,0.0893887,A,A,A,True,True,True,-15.4029,-13.784,1.61889,4.77104,5.40483,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.784036776982248, ""B"": -20.096758088191564, ""C"": -19.18886337359436, ""D"": -21.949138522613794}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.963,1265,25,0.088063,A,A,A,True,True,True,-16.6898,-14.8747,1.81515,1.31968,2.02011,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.874684515059926, ""B"": -16.894796727458015, ""C"": -20.221859467415925, ""D"": -21.08401194214821}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.963,1257,25,0.0870365,A,A,A,True,True,True,-12.7524,-11.8143,0.938103,5.57247,6.7075,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -11.814340317621827, ""B"": -18.521844662725925, ""C"": -23.96245576441288, ""D"": -20.17587723582983}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.963,1258,25,0.0881706,A,A,A,True,True,True,-15.4685,-17.1123,-1.64375,2.53602,1.30152,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.112283961847425, ""B"": -25.949038118124008, ""C"": -18.41380113363266, ""D"": -22.201203614473343}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.963,1265,25,0.0866691,A,A,A,True,True,True,-15.4863,-14.1432,1.34308,2.33835,2.34744,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.143235676106997, ""B"": -18.84770670067519, ""C"": -28.95149745605886, ""D"": -16.490676447749138}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.963,1261,25,0.0870329,A,A,A,True,True,True,-13.9754,-12.9823,0.993046,2.42178,2.56084,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -12.982343159615993, ""B"": -15.543180219766327, ""C"": -15.778767360374331, ""D"": -16.82334049384849}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.963,1272,25,0.0871482,A,A,A,True,True,True,-13.7068,-12.2326,1.47419,1.93063,2.10222,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.232581416887115, ""B"": -14.334804852231173, ""C"": -15.195328288944438, ""D"": -16.071774958003516}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.963,1269,25,0.0863431,A,A,A,True,True,True,-14.9388,-14.654,0.284822,1.38537,1.84321,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.65400762722129, ""B"": -16.497222058387706, ""C"": -19.1737240254879, ""D"": -21.14466425497085}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.963,1278,25,0.0862965,B,B,B,True,True,True,-15.8089,-15.9815,-0.172601,0.63258,1.57302,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.5545562421903, ""B"": -15.981537155457772, ""C"": -20.942991273856023, ""D"": -18.336969952564687}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.963,1277,25,0.0876795,A,C,A,True,False,False,-14.712,-19.1753,-4.46333,1.81889,-2.8095,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -19.175301950308494, ""B"": -18.996999335009605, ""C"": -16.3658001862932, ""D"": -20.628083523828536}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.963,1266,25,0.0860449,B,A,B,True,False,False,-15.1276,-14.8355,0.292121,0.25,-0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.58551051095128, ""B"": -14.83551051095128, ""C"": -17.600672974687768, ""D"": -21.40273255063221}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.963,1267,25,0.0867765,B,B,B,True,True,True,-17.0755,-18.6412,-1.56562,0.233699,0.59956,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -20.214504468487576, ""B"": -18.641166118104593, ""C"": -19.240726184099913, ""D"": -19.734226188156754}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
