threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,69,0.46111,A,A,A,True,True,True,-12.3911,-9.70388,2.68718,6.80929,8.06021,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.703884251299314, ""B"": -21.789152640849352, ""C"": -17.764094507787377, ""D"": -19.1574274735176}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,69,0.321454,A,A,A,True,True,True,-15.4029,-14.5273,0.875653,4.77104,4.40142,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.5272774733603, ""B"": -20.4844941854426, ""C"": -18.92869733273983, ""D"": -22.79883210209664}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,69,0.319427,A,A,A,True,True,True,-16.6898,-16.2934,0.396443,1.31968,0.901135,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.293394327396527, ""B"": -17.19452943088254, ""C"": -20.16494471405167, ""D"": -20.344436816871166}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,69,0.315456,A,A,A,True,True,True,-12.7524,-14.1002,-1.34773,5.57247,5.07815,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.100171788595617, ""B"": -19.1783225312829, ""C"": -26.410085264593363, ""D"": -20.68349894648418}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,69,0.314954,A,A,A,True,True,True,-15.4685,-18.1907,-2.72221,2.53602,0.583435,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.190748143941164, ""B"": -27.921086981892586, ""C"": -18.774183481931686, ""D"": -22.159777715802193}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,69,0.32096,A,A,A,True,True,True,-15.4863,-14.7653,0.720967,2.33835,1.34165,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.765344658546383, ""B"": -19.859764783177525, ""C"": -28.84968077740632, ""D"": -16.10699737817049}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,69,0.317413,A,A,A,True,True,True,-13.9754,-13.9685,0.00693436,2.42178,1.90122,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.96845438145101, ""B"": -15.869670974077508, ""C"": -17.1240640534088, ""D"": -17.92547910558619}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,69,0.31103,A,A,A,True,True,True,-13.7068,-12.4132,1.29355,1.93063,2.69356,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.413219670765102, ""B"": -15.10677777446108, ""C"": -15.22724297462264, ""D"": -17.555662711441983}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,69,0.312415,A,A,A,True,True,True,-14.9388,-15.6134,-0.674521,1.38537,0.8254,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.613350425031967, ""B"": -16.43875016787206, ""C"": -17.882621727883816, ""D"": -20.209371506236494}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,69,0.314538,B,B,B,True,True,True,-15.8089,-13.7795,2.02947,0.63258,2.35888,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.13834856497124, ""B"": -13.779467289481545, ""C"": -19.50798451319133, ""D"": -18.433262384845875}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,69,0.312754,A,A,A,True,True,True,-14.712,-15.8068,-1.09482,1.81889,1.41634,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.80679526750464, ""B"": -17.223136316111777, ""C"": -17.410763880237937, ""D"": -23.07040420593694}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,69,0.308184,B,B,B,True,True,True,-15.1276,-16.2186,-1.09093,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.343562708236277, ""B"": -16.218562708236277, ""C"": -18.39656961305991, ""D"": -21.94970956526231}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,69,0.321301,B,B,B,True,True,True,-17.0755,-17.5291,-0.45351,0.233699,0.187202,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.71625930193113, ""B"": -17.529057367457426, ""C"": -19.18943202821538, ""D"": -20.096193427219987}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
