threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.962,1262,24,0.196774,A,A,A,True,True,True,-12.3911,-9.29197,3.09909,6.80929,8.70261,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.291972706298111, ""B"": -22.077260147081688, ""C"": -17.994581966893747, ""D"": -19.28435372336753}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.962,1264,24,0.0838166,A,A,A,True,True,True,-15.4029,-13.8559,1.54708,4.77104,5.34847,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.855852527543902, ""B"": -19.9441347659249, ""C"": -19.20432248065481, ""D"": -22.03107009001542}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.962,1265,24,0.0835868,A,A,A,True,True,True,-16.6898,-14.2299,2.45997,1.31968,1.73703,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.229869497008622, ""B"": -15.966899303544778, ""C"": -19.928137066155614, ""D"": -20.856939278542995}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.962,1257,24,0.0856604,A,A,A,True,True,True,-12.7524,-11.8051,0.947372,5.57247,6.52481,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -11.805071611888707, ""B"": -18.329886257648468, ""C"": -23.795874129980803, ""D"": -20.15977407991886}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.962,1258,24,0.0863185,A,A,A,True,True,True,-15.4685,-17.8851,-2.41657,2.53602,0.138044,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.885100297629833, ""B"": -25.769285336136818, ""C"": -18.023143962025642, ""D"": -21.824548833072186}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.962,1265,24,0.0845938,A,A,A,True,True,True,-15.4863,-14.1497,1.33658,2.33835,2.20564,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.14973149949219, ""B"": -18.851531990570948, ""C"": -28.92371697863564, ""D"": -16.355366751551628}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.962,1261,24,0.084585,A,A,A,True,True,True,-13.9754,-12.7725,1.20285,2.42178,2.59712,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -12.772535973228514, ""B"": -15.369656691765158, ""C"": -15.62582066655159, ""D"": -16.63918588916465}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.962,1272,24,0.0834793,A,A,A,True,True,True,-13.7068,-11.86,1.84679,1.93063,2.10627,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -11.85998270514392, ""B"": -13.966255592211382, ""C"": -14.855823995661922, ""D"": -15.224996705848753}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.962,1269,24,0.083337,A,A,A,True,True,True,-14.9388,-14.5207,0.418165,1.38537,1.55866,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.520664617884904, ""B"": -16.079319805037812, ""C"": -17.42736081779003, ""D"": -20.01074875239283}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.962,1278,24,0.0831779,B,B,B,True,True,True,-15.8089,-15.3957,0.413205,0.63258,1.35597,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.852347768610343, ""B"": -15.395731221418828, ""C"": -20.224000367161352, ""D"": -16.751699982210994}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.962,1277,24,0.0842942,A,A,A,True,True,True,-14.712,-15.8386,-1.12663,1.81889,0.263124,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.838604263044544, ""B"": -16.10172827662609, ""C"": -16.325693116756156, ""D"": -19.998935696436092}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.962,1266,24,0.0832486,B,B,B,True,True,True,-15.1276,-14.7427,0.38496,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.992671583779156, ""B"": -14.742671583779156, ""C"": -17.63022219180857, ""D"": -21.506294851657003}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.962,1267,24,0.0836148,B,B,B,True,True,True,-17.0755,-17.3068,-0.231251,0.233699,1.16746,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.47425797698088, ""B"": -17.306798370089382, ""C"": -19.047818694263697, ""D"": -19.153625883627683}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
