threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,73,0.480672,A,A,A,True,True,True,-12.3911,-10.7215,1.66953,6.80929,7.95027,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.721538100624457, ""B"": -23.910450488328934, ""C"": -18.671806160127744, ""D"": -19.94387562913471}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,73,0.329399,A,A,A,True,True,True,-15.4029,-15.6153,-0.212355,4.77104,3.86951,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -15.615286320447922, ""B"": -21.117913755551854, ""C"": -19.484792269417085, ""D"": -23.257921369746327}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,73,0.334296,A,B,A,True,False,False,-16.6898,-18.7454,-2.05558,1.31968,-0.057749,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -18.74542090529576, ""B"": -18.687671874766238, ""C"": -21.01899195631995, ""D"": -20.811741419136524}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,73,0.32303,A,A,A,True,True,True,-12.7524,-15.7371,-2.98471,5.57247,4.13536,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -15.737149303313345, ""B"": -19.872512337751687, ""C"": -27.331799779087305, ""D"": -21.430412081070244}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,73,0.376624,A,A,A,True,True,True,-15.4685,-17.1788,-1.7103,2.53602,0.994829,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.17883189022541, ""B"": -28.631024159491062, ""C"": -18.173661179840565, ""D"": -22.326575182378292}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,73,0.331629,A,A,A,True,True,True,-15.4863,-16.0487,-0.562422,2.33835,1.08245,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -16.04873367381515, ""B"": -21.09822796622757, ""C"": -29.057365026324987, ""D"": -17.131180178374052}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,73,0.341549,A,A,A,True,True,True,-13.9754,-14.7332,-0.757789,2.42178,1.39392,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.733177851885557, ""B"": -16.127096674381846, ""C"": -17.499456085264683, ""D"": -18.157681292228347}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,73,0.331409,A,A,A,True,True,True,-13.7068,-12.9748,0.731963,1.93063,2.69837,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.97480978823296, ""B"": -15.673180140263867, ""C"": -15.820291512296535, ""D"": -17.937729883480642}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,73,0.333933,A,A,A,True,True,True,-14.9388,-15.8195,-0.880715,1.38537,0.322234,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.819544633497571, ""B"": -16.14177836937597, ""C"": -17.469813749194145, ""D"": -20.684839873109013}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,73,0.336881,B,B,B,True,True,True,-15.8089,-14.2007,1.60823,0.63258,5.50898,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -19.709685619222, ""B"": -14.200702412694227, ""C"": -22.98425197569668, ""D"": -20.456335007969756}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,73,0.332166,A,A,A,True,True,True,-14.712,-15.8036,-1.0916,1.81889,0.650169,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.80357382496004, ""B"": -18.312381521813222, ""C"": -16.453743134858087, ""D"": -24.531748036271892}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,73,0.327995,B,B,B,True,True,True,-15.1276,-16.9293,-1.80171,0.25,0.5,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -17.429339734837413, ""B"": -16.92933970503509, ""C"": -18.797824923181906, ""D"": -22.405336630064994}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,73,0.333102,B,A,B,True,False,False,-17.0755,-18.2233,-1.14779,0.233699,-0.69267,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.53067112097051, ""B"": -18.223341464447003, ""C"": -19.577512164134532, ""D"": -20.87275227624923}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
