threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,33,0.233835,A,A,A,True,True,True,-12.3911,-9.62901,2.76205,6.80929,9.02436,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.629011960176285, ""B"": -22.18502529687248, ""C"": -18.653376201866195, ""D"": -20.103971086149613}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,33,0.114649,A,A,A,True,True,True,-15.4029,-13.9506,1.45228,4.77104,5.2596,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.950646662153304, ""B"": -19.737078406742512, ""C"": -19.210243336856365, ""D"": -22.364874434482772}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,33,0.115003,A,A,A,True,True,True,-16.6898,-15.307,1.38284,1.31968,0.828867,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.306995631952304, ""B"": -16.135862782859476, ""C"": -20.743509060002907, ""D"": -21.336702175438404}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,33,0.114418,A,A,A,True,True,True,-12.7524,-12.2114,0.541053,5.57247,6.17445,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.211389862466604, ""B"": -18.3858349211514, ""C"": -24.19902876392007, ""D"": -20.238928857259452}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,33,0.116307,A,A,A,True,True,True,-15.4685,-17.2723,-1.80379,2.53602,0.631648,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.272319647483528, ""B"": -26.29943846166134, ""C"": -17.903967678546906, ""D"": -21.525443263351917}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,33,0.114445,A,A,A,True,True,True,-15.4863,-14.9264,0.559908,2.33835,1.77402,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.926403721357929, ""B"": -19.462970496853814, ""C"": -28.893576945643872, ""D"": -16.70042660832405}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,33,0.113631,A,A,A,True,True,True,-13.9754,-13.4173,0.558133,2.42178,2.35434,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.417255687527359, ""B"": -15.771600255947305, ""C"": -15.900326701346785, ""D"": -17.160382404163556}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,33,0.114333,A,A,A,True,True,True,-13.7068,-12.5018,1.20494,1.93063,1.89829,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.501836640956753, ""B"": -14.40012536746508, ""C"": -15.204618443793152, ""D"": -16.20897681727729}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,33,0.115063,A,A,A,True,True,True,-14.9388,-15.22,-0.281144,1.38537,1.3826,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.219973610132001, ""B"": -16.60257130325772, ""C"": -17.989480957388878, ""D"": -20.146570719312876}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,33,0.114141,B,B,B,True,True,True,-15.8089,-15.5998,0.209094,0.63258,1.15379,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.753635021159425, ""B"": -15.59984207371599, ""C"": -20.700701730871515, ""D"": -17.027800722047687}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,33,0.115104,A,A,A,True,True,True,-14.712,-16.2064,-1.49441,1.81889,0.337394,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.20638517484622, ""B"": -16.54377902619308, ""C"": -17.15870873024687, ""D"": -20.92915503610857}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,33,0.115056,B,B,B,True,True,True,-15.1276,-14.6213,0.506296,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.871335261501372, ""B"": -14.621335261501372, ""C"": -18.22242923154954, ""D"": -21.465728458948433}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,33,0.115359,B,B,B,True,True,True,-17.0755,-17.3336,-0.258044,0.233699,1.10921,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.442800694640027, ""B"": -17.333591611793963, ""C"": -19.037814144045115, ""D"": -19.643860888201743}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
