threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.959,1262,22,0.204727,A,A,A,True,True,True,-12.3911,-9.6855,2.70556,6.80929,8.3873,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.685504649562063, ""B"": -22.47532775113359, ""C"": -18.072802597656846, ""D"": -19.14385647771087}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.959,1264,22,0.0769289,A,A,A,True,True,True,-15.4029,-14.2445,1.15847,4.77104,5.29045,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.244463292023283, ""B"": -20.72298075463914, ""C"": -19.53491669916548, ""D"": -22.565342207730282}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.959,1265,22,0.0764155,A,A,A,True,True,True,-16.6898,-15.1896,1.5002,1.31968,1.30547,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.189633788075298, ""B"": -16.495104814966908, ""C"": -20.068231507957535, ""D"": -21.319712296128273}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.959,1257,22,0.0765678,A,A,A,True,True,True,-12.7524,-12.6598,0.0926333,5.57247,5.35469,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.659809823147953, ""B"": -18.014502126723528, ""C"": -22.982959765940905, ""D"": -20.257791938260198}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.959,1258,22,0.0761704,A,A,A,True,True,True,-15.4685,-17.6874,-2.21889,2.53602,0.079113,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.687424833420664, ""B"": -25.264455631375313, ""C"": -17.766537874937057, ""D"": -22.13256484270096}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.959,1265,22,0.0765675,A,A,A,True,True,True,-15.4863,-15.3218,0.164502,2.33835,1.3841,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.321809142187703, ""B"": -19.301526797236875, ""C"": -29.797885031672195, ""D"": -16.70591375976801}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.959,1261,22,0.0769453,A,A,A,True,True,True,-13.9754,-13.2081,0.767297,2.42178,2.69682,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.208091807551682, ""B"": -15.904912131576566, ""C"": -16.03299035737291, ""D"": -17.04996160030305}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.959,1272,22,0.0765416,A,A,A,True,True,True,-13.7068,-12.2335,1.47332,1.93063,2.06459,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.233455388432048, ""B"": -14.298046573414467, ""C"": -15.858486861689016, ""D"": -16.202718503674987}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.959,1269,22,0.077154,A,A,A,True,True,True,-14.9388,-14.9376,0.00124962,1.38537,1.74042,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.93758029548917, ""B"": -16.678001491214673, ""C"": -17.852384224534035, ""D"": -19.537045423174277}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.959,1278,22,0.0759351,B,B,B,True,True,True,-15.8089,-14.8428,0.966185,0.63258,1.31877,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.161517332540825, ""B"": -14.842750519921537, ""C"": -20.384297687545768, ""D"": -16.953959783306345}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.959,1277,22,0.076359,A,A,A,True,True,True,-14.712,-15.7791,-1.06715,1.81889,0.274764,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.779122614127118, ""B"": -16.50323786192166, ""C"": -16.05388630926609, ""D"": -20.815981860039756}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.959,1266,22,0.075897,B,B,B,True,True,True,-15.1276,-17.0136,-1.88596,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -17.138591806404293, ""B"": -17.013591806404293, ""C"": -18.409981459055416, ""D"": -22.264789988345}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.959,1267,22,0.0770741,B,B,B,True,True,True,-17.0755,-16.926,0.14951,0.233699,0.951168,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.877206033910625, ""B"": -16.92603808000422, ""C"": -19.285047072917223, ""D"": -19.071030180435628}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
