threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,59,0.399848,A,A,A,True,True,True,-12.3911,-10.8205,1.57055,6.80929,7.38699,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.820515268307645, ""B"": -22.141381279332563, ""C"": -18.207501684082672, ""D"": -19.582922182660695}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,59,0.27251,A,A,A,True,True,True,-15.4029,-14.8094,0.593557,4.77104,4.66764,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.809373948490247, ""B"": -20.6167274464176, ""C"": -19.47701098106336, ""D"": -23.23525059776148}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,59,0.265207,A,A,A,True,True,True,-16.6898,-16.7739,-0.0840928,1.31968,1.30392,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.77392978942953, ""B"": -18.07784555919352, ""C"": -20.412848521573324, ""D"": -20.873458459973335}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,59,0.270746,A,A,A,True,True,True,-12.7524,-14.992,-2.23953,5.57247,4.64667,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.99197374843061, ""B"": -19.638643696904182, ""C"": -25.44184724614024, ""D"": -21.1420747092925}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,59,0.261971,A,A,A,True,True,True,-15.4685,-17.6198,-2.15127,2.53602,0.944461,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.61980513483286, ""B"": -27.781169071793556, ""C"": -18.564266487956047, ""D"": -22.18405332788825}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,59,0.267648,A,A,A,True,True,True,-15.4863,-16.0794,-0.593069,2.33835,0.111362,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -16.07938072437537, ""B"": -19.979312126757577, ""C"": -28.852862475207075, ""D"": -16.190742500126362}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,59,0.265697,A,A,A,True,True,True,-13.9754,-14.2689,-0.293532,2.42178,1.83775,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.268920872360468, ""B"": -16.106674957540235, ""C"": -17.235315782018006, ""D"": -18.03555714813365}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,59,0.265684,A,A,A,True,True,True,-13.7068,-11.9808,1.72594,1.93063,2.65199,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -11.980838005089026, ""B"": -14.633819930953905, ""C"": -14.6328291738173, ""D"": -17.009351970460557}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,59,0.26495,A,A,A,True,True,True,-14.9388,-15.1244,-0.185576,1.38537,1.42172,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.124405673785077, ""B"": -16.54612938182254, ""C"": -17.692862428724766, ""D"": -20.255665895761922}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,59,0.262807,B,B,B,True,True,True,-15.8089,-14.2982,1.5107,0.63258,1.72352,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.021751542342827, ""B"": -14.29823237877281, ""C"": -19.525486245023785, ""D"": -17.034114712441806}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,59,0.266274,A,A,A,True,True,True,-14.712,-15.3921,-0.680141,1.81889,1.112,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.392117887502536, ""B"": -16.504120437806705, ""C"": -16.74125256203115, ""D"": -23.21327385189943}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,59,0.269934,B,B,B,True,True,True,-15.1276,-16.5649,-1.43724,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.689871944021434, ""B"": -16.564871944021434, ""C"": -18.657913793820626, ""D"": -22.26792609784752}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,59,0.271912,B,B,B,True,True,True,-17.0755,-17.4831,-0.407534,0.233699,0.648678,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.13175951485755, ""B"": -17.48308157196152, ""C"": -19.39342974079773, ""D"": -20.044644965790212}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
