threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.955,1262,19,0.174391,A,A,A,True,True,True,-12.3911,-10.4473,1.94377,6.80929,8.08614,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.447297734033782, ""B"": -23.5000650472939, ""C"": -18.5334399046842, ""D"": -19.6596662375523}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.955,1264,19,0.0673721,A,A,A,True,True,True,-15.4029,-14.0601,1.3428,4.77104,4.9929,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.060131381949759, ""B"": -20.753255991796323, ""C"": -19.053027434798423, ""D"": -22.623024390093633}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.955,1265,19,0.0668266,A,B,A,True,False,False,-16.6898,-15.7424,0.947455,1.31968,-0.0213959,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.742381792864762, ""B"": -15.720985849155113, ""C"": -20.26110042900109, ""D"": -21.785304449498653}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.955,1257,19,0.0665653,A,A,A,True,True,True,-12.7524,-11.5277,1.22471,5.57247,6.35218,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -11.527731235604733, ""B"": -17.879908237606287, ""C"": -22.697051901370287, ""D"": -20.279411233961582}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.955,1258,19,0.0670326,A,A,A,True,True,True,-15.4685,-17.3013,-1.83273,2.53602,0.385133,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.30126757733524, ""B"": -25.85618817806244, ""C"": -17.686400681734085, ""D"": -22.281845718622208}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.955,1265,19,0.0664165,A,A,A,True,True,True,-15.4863,-14.7112,0.775128,2.33835,2.22926,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.711183647596044, ""B"": -18.377310524345376, ""C"": -29.51609988929704, ""D"": -16.940445017069578}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.955,1261,19,0.0668038,A,A,A,True,True,True,-13.9754,-13.0436,0.931753,2.42178,2.33348,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.043636148795485, ""B"": -15.377119367923115, ""C"": -16.0075460691005, ""D"": -17.145258544230956}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.955,1272,19,0.0665993,A,A,A,True,True,True,-13.7068,-12.0359,1.67085,1.93063,2.02722,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.035923733448726, ""B"": -14.063146447617328, ""C"": -15.492775484744925, ""D"": -16.00931638084876}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.955,1269,19,0.06656,A,A,A,True,True,True,-14.9388,-15.0117,-0.0728767,1.38537,1.60148,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.011706643621437, ""B"": -16.613184509798884, ""C"": -18.166632056236267, ""D"": -20.647411081241444}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.955,1278,19,0.0674668,B,B,B,True,True,True,-15.8089,-14.7857,1.02323,0.63258,1.30932,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.09502295963466, ""B"": -14.785707351577003, ""C"": -20.300124446381233, ""D"": -16.654932957608253}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.955,1277,19,0.0662604,A,A,A,True,True,True,-14.712,-15.1926,-0.480579,1.81889,0.649028,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.192556278518168, ""B"": -17.111531364309485, ""C"": -15.8415840677917, ""D"": -21.487239307025447}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.955,1266,19,0.0663942,B,B,B,True,True,True,-15.1276,-16.2641,-1.13644,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.514071158133447, ""B"": -16.264071158133447, ""C"": -18.43745401151682, ""D"": -22.441398255119566}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.955,1267,19,0.0667138,B,B,B,True,True,True,-17.0755,-16.8719,0.203658,0.233699,0.545954,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.41784376068972, ""B"": -16.871889755435404, ""C"": -19.2633775472641, ""D"": -18.90548378089443}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
