threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,74,0.441581,A,A,A,True,True,True,-12.3911,-10.2547,2.13639,6.80929,7.51,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -10.254677725955844, ""B"": -22.358653711387888, ""C"": -17.76467302441597, ""D"": -19.100304398612934}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,74,0.332601,A,A,A,True,True,True,-15.4029,-15.3377,0.0652742,4.77104,3.55313,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -15.33765660226345, ""B"": -20.258478474428557, ""C"": -18.890786661300808, ""D"": -22.517844047397375}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,74,0.337474,A,A,A,True,True,True,-16.6898,-18.109,-1.41913,1.31968,0.0962759,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -18.108969172928482, ""B"": -18.205245087272488, ""C"": -19.778738105778757, ""D"": -19.705766066908836}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,74,0.338139,A,A,A,True,True,True,-12.7524,-14.4926,-1.74017,5.57247,4.75985,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.492611737921834, ""B"": -19.25246264412999, ""C"": -26.060266628861427, ""D"": -20.52174319885671}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,74,0.332991,A,A,A,True,True,True,-15.4685,-18.3177,-2.84913,2.53602,0.217467,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.317668057978153, ""B"": -27.997619286179543, ""C"": -18.53513553738594, ""D"": -21.990667421370745}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,74,0.340786,A,A,A,True,True,True,-15.4863,-15.1962,0.290088,2.33835,0.717439,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.196223364735488, ""B"": -19.965198880294338, ""C"": -28.67380488733761, ""D"": -15.913662120699883}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,74,0.335479,A,A,A,True,True,True,-13.9754,-14.7318,-0.756407,2.42178,1.85113,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.731795807369053, ""B"": -16.58292496669219, ""C"": -17.58419463224709, ""D"": -17.99919922963977}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,74,0.332713,A,A,A,True,True,True,-13.7068,-12.9357,0.771035,1.93063,2.19084,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.9357385629919, ""B"": -15.674923230370041, ""C"": -15.126582961296663, ""D"": -17.580977940913726}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,74,0.340905,A,A,A,True,True,True,-14.9388,-15.3175,-0.378638,1.38537,0.954541,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.317467819084413, ""B"": -16.272008562780684, ""C"": -17.516380362212658, ""D"": -19.53485507075675}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,74,0.328872,B,B,B,True,True,True,-15.8089,-14.2691,1.5398,0.63258,2.55811,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.827238369034603, ""B"": -14.269131009903504, ""C"": -19.755418036002084, ""D"": -18.384663626900874}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,74,0.341329,A,A,A,True,True,True,-14.712,-15.8191,-1.10708,1.81889,1.23871,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.81905994634144, ""B"": -17.057766902755247, ""C"": -17.546064138878137, ""D"": -21.602185333380476}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,74,0.333983,B,B,B,True,True,True,-15.1276,-16.7454,-1.6178,0.25,0.375,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -17.12043333472684, ""B"": -16.74543333472684, ""C"": -18.216266758834536, ""D"": -21.751717695151456}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,74,0.332169,B,B,B,True,True,True,-17.0755,-17.557,-0.481446,0.233699,0.793802,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.35079555044649, ""B"": -17.556993793899892, ""C"": -19.03847388457507, ""D"": -19.979758307803422}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
