threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,80,0.405426,A,A,A,True,True,True,-12.3911,-8.66318,3.72789,6.80929,9.79082,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -8.663177805254236, ""B"": -23.245124099077657, ""C"": -18.45400236453861, ""D"": -20.109802682636655}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,80,0.279729,A,A,A,True,True,True,-15.4029,-13.9577,1.44526,4.77104,4.24035,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.957674153149128, ""B"": -20.06103677901092, ""C"": -18.19802350946702, ""D"": -22.994810538599268}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,80,0.277981,A,A,A,True,True,True,-16.6898,-15.5411,1.14871,1.31968,1.28341,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.541124153882265, ""B"": -16.82453671519761, ""C"": -20.972379604907474, ""D"": -21.14352811872959}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,80,0.277383,A,A,A,True,True,True,-12.7524,-12.9188,-0.16637,5.57247,6.5994,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.918813299387693, ""B"": -19.518215373158455, ""C"": -25.82487650960684, ""D"": -20.746639259159565}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,80,0.278291,A,A,A,True,True,True,-15.4685,-18.3231,-2.8546,2.53602,0.174719,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.323137555271387, ""B"": -27.75009712576866, ""C"": -18.49785628914833, ""D"": -22.254555858671665}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,80,0.277084,A,A,A,True,True,True,-15.4863,-13.5321,1.95426,2.33835,2.80545,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -13.532051187183242, ""B"": -19.54861074918881, ""C"": -28.777061798260547, ""D"": -16.33750607073307}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,80,0.279567,A,A,A,True,True,True,-13.9754,-13.2091,0.766321,2.42178,2.01027,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.209067900665104, ""B"": -15.219335004195273, ""C"": -16.34618895733729, ""D"": -16.892668733722076}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,80,0.278398,A,A,A,True,True,True,-13.7068,-11.388,2.31873,1.93063,2.84062,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -11.388047436077613, ""B"": -14.540539866953623, ""C"": -14.22866310615791, ""D"": -16.39922904152627}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,80,0.279304,A,A,A,True,True,True,-14.9388,-14.3079,0.630903,1.38537,0.353898,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.307926923240302, ""B"": -14.66182529742946, ""C"": -16.15460431203246, ""D"": -18.325413053971715}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,80,0.277305,B,B,B,True,True,True,-15.8089,-14.3939,1.41507,0.63258,2.89636,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.290220778202638, ""B"": -14.393865584905143, ""C"": -19.413781830815424, ""D"": -18.119897294673137}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,80,0.278905,A,A,A,True,True,True,-14.712,-16.3609,-1.64897,1.81889,1.86235,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.360942426195834, ""B"": -18.22328871654463, ""C"": -18.489758904557675, ""D"": -22.044213024433702}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,80,0.278004,B,B,B,True,True,True,-15.1276,-15.5901,-0.462487,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.715117801912129, ""B"": -15.590117801912129, ""C"": -18.05687587360444, ""D"": -21.840482518076897}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,80,0.280178,B,A,B,True,False,False,-17.0755,-17.5181,-0.442554,0.233699,-0.025771,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.49233068956528, ""B"": -17.518101703943103, ""C"": -19.024182059336454, ""D"": -20.647850589593872}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
