threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,27,0.241394,A,A,A,True,True,True,-12.3911,-9.10929,3.28178,6.80929,8.84775,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.109287563711405, ""B"": -21.78564127511345, ""C"": -17.957041586982086, ""D"": -19.280861548782923}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,27,0.094386,A,A,A,True,True,True,-15.4029,-14.0824,1.32048,4.77104,5.11713,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.082446004264057, ""B"": -19.72552222280683, ""C"": -19.199571031262167, ""D"": -22.018820855766535}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,27,0.0948443,A,A,A,True,True,True,-16.6898,-14.7599,1.92994,1.31968,2.20818,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.759893921902403, ""B"": -16.96807665808592, ""C"": -19.863233356620185, ""D"": -20.586579501628876}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,27,0.0941631,A,A,A,True,True,True,-12.7524,-12.0259,0.726591,5.57247,6.17038,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.025852366350591, ""B"": -18.19623064622283, ""C"": -24.119949117302895, ""D"": -20.233165856450796}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,27,0.0948392,A,A,A,True,True,True,-15.4685,-18.1958,-2.72726,2.53602,0.0627671,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.19579361565411, ""B"": -26.285559073090553, ""C"": -18.258560732007027, ""D"": -21.802446380257607}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,27,0.0945644,A,A,A,True,True,True,-15.4863,-15.0218,0.464559,2.33835,1.50111,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.021752464934252, ""B"": -19.26175261544995, ""C"": -29.28491695318371, ""D"": -16.52286085486412}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,27,0.0935496,A,A,A,True,True,True,-13.9754,-13.9145,0.0608849,2.42178,2.4768,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.914503855630755, ""B"": -16.391298938285672, ""C"": -16.520298310089856, ""D"": -17.53312103057374}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,27,0.0940118,A,A,A,True,True,True,-13.7068,-12.5511,1.15567,1.93063,2.15017,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.551104629339534, ""B"": -14.701270400444628, ""C"": -15.590767064131796, ""D"": -16.298453632973178}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,27,0.0936849,A,A,A,True,True,True,-14.9388,-15.384,-0.445201,1.38537,1.43343,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.384030962799443, ""B"": -16.817463475526893, ""C"": -18.30021521449089, ""D"": -20.62286708992906}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,27,0.092494,B,B,B,True,True,True,-15.8089,-15.3242,0.484721,0.63258,1.38689,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.71110761607997, ""B"": -15.324214748165105, ""C"": -20.36535459922743, ""D"": -16.803635767893866}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,27,0.0933456,A,A,A,True,True,True,-14.712,-15.9965,-1.28451,1.81889,0.0436703,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.996485905809095, ""B"": -16.040156241549994, ""C"": -16.65118561591953, ""D"": -20.605228434083983}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,27,0.0939237,B,B,B,True,True,True,-15.1276,-15.583,-0.455404,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.708034856710583, ""B"": -15.583034856710583, ""C"": -18.001953409810085, ""D"": -21.541789422743022}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,27,0.0939426,B,B,B,True,True,True,-17.0755,-17.4364,-0.360852,0.233699,1.53698,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.97337886027526, ""B"": -17.43640006246642, ""C"": -19.025670966133475, ""D"": -19.216669652611017}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
