threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,73,0.466881,A,A,A,True,True,True,-12.3911,-9.97243,2.41863,6.80929,7.95878,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.972434857627377, ""B"": -22.680701269535348, ""C"": -17.931214426411316, ""D"": -19.511780517554143}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,73,0.331514,A,A,A,True,True,True,-15.4029,-14.8194,0.583531,4.77104,4.10213,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.819400321692228, ""B"": -20.53602612375107, ""C"": -18.921532292617485, ""D"": -22.924294267955702}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,73,0.331724,A,A,A,True,True,True,-16.6898,-17.5348,-0.844947,1.31968,0.379934,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -17.53478381410241, ""B"": -17.914717727981042, ""C"": -20.348541878222022, ""D"": -20.436047077178955}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,73,0.332313,A,A,A,True,True,True,-12.7524,-14.3263,-1.57383,5.57247,5.23636,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.326273624785244, ""B"": -19.562632732093334, ""C"": -26.46636375784874, ""D"": -20.922291814815253}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,73,0.328689,A,A,A,True,True,True,-15.4685,-18.5038,-3.03523,2.53602,0.276645,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.50376135855913, ""B"": -28.40019518136978, ""C"": -18.7804062217474, ""D"": -22.290250953286886}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,73,0.33054,A,A,A,True,True,True,-15.4863,-14.9433,0.542994,2.33835,1.4177,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.943317810684675, ""B"": -20.016928225988522, ""C"": -29.134114183019847, ""D"": -16.361018545925617}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,73,0.338083,A,A,A,True,True,True,-13.9754,-14.422,-0.446601,2.42178,1.8022,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -14.421989587135613, ""B"": -16.224190218358217, ""C"": -17.10063686594367, ""D"": -17.64318068185787}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,73,0.334603,A,A,A,True,True,True,-13.7068,-12.6595,1.04731,1.93063,2.50399,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.659467073644919, ""B"": -15.268186752742622, ""C"": -15.163456646667328, ""D"": -17.331423518247902}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,73,0.321713,A,A,A,True,True,True,-14.9388,-15.032,-0.0931653,1.38537,0.958496,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.03199522648356, ""B"": -15.990491069082054, ""C"": -17.382819451391697, ""D"": -19.332958748331293}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,73,0.326208,B,B,B,True,True,True,-15.8089,-14.4504,1.35857,0.63258,2.36601,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.81636866298504, ""B"": -14.450361279203207, ""C"": -19.61580325038085, ""D"": -18.079462018446065}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,73,0.341502,A,A,A,True,True,True,-14.712,-15.9322,-1.22024,1.81889,1.34438,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.93221614061622, ""B"": -17.276600908313412, ""C"": -17.770221686456352, ""D"": -21.57846556813456}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,73,0.324531,B,B,B,True,True,True,-15.1276,-16.6781,-1.55048,0.25,0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.803113853558898, ""B"": -16.678113853558898, ""C"": -18.47481673456423, ""D"": -21.91814780945424}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,73,0.329562,B,B,B,True,True,True,-17.0755,-17.6506,-0.575031,0.233699,0.628785,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.279363995359745, ""B"": -17.650579051747627, ""C"": -19.2326521826908, ""D"": -20.2802502354607}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
