threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,29,0.216815,A,A,A,True,True,True,-12.3911,-9.24112,3.14994,6.80929,8.92014,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.241123326850357, ""B"": -21.82762320805341, ""C"": -18.161262253997847, ""D"": -19.415255606001665}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,29,0.101071,A,A,A,True,True,True,-15.4029,-13.9756,1.4273,4.77104,5.06837,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.975627743639052, ""B"": -19.69215706059913, ""C"": -19.044000043300912, ""D"": -21.894418017356656}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,29,0.10173,A,A,A,True,True,True,-16.6898,-14.9445,1.74536,1.31968,2.11655,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.944474208983593, ""B"": -17.0610290763143, ""C"": -20.113371772404207, ""D"": -20.868046894669533}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,29,0.103465,A,A,A,True,True,True,-12.7524,-12.1649,0.587577,5.57247,6.1196,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.164865775965154, ""B"": -18.284469295293093, ""C"": -24.679277002811432, ""D"": -20.258482810109854}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,29,0.100526,A,A,A,True,True,True,-15.4685,-18.0509,-2.58238,2.53602,0.201066,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -18.050908495672047, ""B"": -26.51112513244152, ""C"": -18.251974865794182, ""D"": -21.86534547060728}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,29,0.10301,A,A,A,True,True,True,-15.4863,-15.0549,0.431404,2.33835,1.52789,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.054907838028157, ""B"": -19.29533063597046, ""C"": -29.728496903087944, ""D"": -16.58279886096716}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,29,0.101689,A,A,A,True,True,True,-13.9754,-13.8541,0.121289,2.42178,2.46803,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.854100150056183, ""B"": -16.32212775524158, ""C"": -16.45160386385396, ""D"": -17.33692544568612}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,29,0.102838,A,A,A,True,True,True,-13.7068,-12.5121,1.1947,1.93063,2.20058,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.512073759509803, ""B"": -14.712657223193673, ""C"": -15.50579388049664, ""D"": -16.22705258348651}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,29,0.101739,A,A,A,True,True,True,-14.9388,-15.584,-0.645126,1.38537,1.5159,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.583955658803461, ""B"": -17.09985914225399, ""C"": -18.530376210808754, ""D"": -20.969010575907305}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,29,0.100008,B,B,B,True,True,True,-15.8089,-15.318,0.490908,0.63258,1.45302,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.771052536787465, ""B"": -15.318028035602765, ""C"": -20.425121720007155, ""D"": -16.935008806874976}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,29,0.1052,A,A,A,True,True,True,-14.712,-16.0974,-1.38544,1.81889,0.174472,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.09741230517102, ""B"": -16.27188443230989, ""C"": -16.747399411164224, ""D"": -20.74688682355918}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,29,0.102182,B,B,B,True,True,True,-15.1276,-15.4687,-0.341053,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.718684556894004, ""B"": -15.468684556894004, ""C"": -18.005899639265408, ""D"": -21.420246053137816}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,29,0.102753,B,B,B,True,True,True,-17.0755,-17.4501,-0.37457,0.233699,1.42905,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.879171013919404, ""B"": -17.450118184806342, ""C"": -19.017291070893407, ""D"": -19.195944278035313}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
