threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,46,0.290051,A,A,A,True,True,True,-12.3911,-9.51059,2.88047,6.80929,8.17236,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.510590834077448, ""B"": -21.179360506124794, ""C"": -17.68294724461157, ""D"": -19.204513280541505}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,46,0.159506,A,A,A,True,True,True,-15.4029,-14.1348,1.26815,4.77104,4.90393,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.134777156636119, ""B"": -19.429612676972283, ""C"": -19.038703596103005, ""D"": -21.942922900576377}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,46,0.157747,A,A,A,True,True,True,-16.6898,-14.3224,2.36739,1.31968,3.3919,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.322447738959454, ""B"": -17.714343018247746, ""C"": -19.969920073544927, ""D"": -20.388891249895096}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,46,0.158501,A,A,A,True,True,True,-12.7524,-13.2253,-0.472887,5.57247,5.66272,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -13.225330410525203, ""B"": -18.888055380433798, ""C"": -25.084067337214947, ""D"": -20.355448432266712}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,46,0.157172,A,A,A,True,True,True,-15.4685,-17.3112,-1.84263,2.53602,0.709389,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.31116051133722, ""B"": -26.90862411260605, ""C"": -18.02054972946644, ""D"": -21.25131947360933}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,46,0.158584,A,A,A,True,True,True,-15.4863,-15.3935,0.0927961,2.33835,1.22166,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -15.393515339295845, ""B"": -19.499835496768355, ""C"": -29.241955849342048, ""D"": -16.61517084389925}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,46,0.160784,A,A,A,True,True,True,-13.9754,-13.3618,0.613572,2.42178,2.46451,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.361816750839353, ""B"": -15.82632759887747, ""C"": -16.205631060991436, ""D"": -17.585624324140554}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,46,0.158551,A,A,A,True,True,True,-13.7068,-12.7592,0.947538,1.93063,1.90633,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.759235271136276, ""B"": -14.665565986535512, ""C"": -15.340929885278456, ""D"": -16.138812744839015}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,46,0.158405,A,A,A,True,True,True,-14.9388,-15.3417,-0.402828,1.38537,1.58047,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.341657970260712, ""B"": -16.9221327448613, ""C"": -18.164386965334415, ""D"": -19.56288103479892}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,46,0.159689,B,B,B,True,True,True,-15.8089,-15.6231,0.185859,0.63258,1.84592,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.468999023083597, ""B"": -15.623076905496418, ""C"": -20.90061623377551, ""D"": -17.744119881186634}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,46,0.161856,A,A,A,True,True,True,-14.712,-16.498,-1.78597,1.81889,0.39806,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.49795152565639, ""B"": -16.89601188292727, ""C"": -17.146788894198835, ""D"": -21.291306119179353}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,46,0.161661,B,B,B,True,True,True,-15.1276,-14.3114,0.816252,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.561379693448544, ""B"": -14.311379693448544, ""C"": -18.20104417980474, ""D"": -21.09797588357469}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,46,0.159877,B,B,B,True,True,True,-17.0755,-17.5635,-0.487921,0.233699,0.899364,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.462833129888168, ""B"": -17.563469316337432, ""C"": -18.833671176806092, ""D"": -19.6283104007598}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
