threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,51,0.308837,A,A,A,True,True,True,-12.3911,-9.09644,3.29462,6.80929,8.84222,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.096441934554605, ""B"": -21.384444485185668, ""C"": -17.938662168569863, ""D"": -19.10478255288035}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,51,0.180251,A,A,A,True,True,True,-15.4029,-15.1333,0.26967,4.77104,3.77091,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -15.133260966744274, ""B"": -19.65020164789121, ""C"": -18.904173302580602, ""D"": -22.596997225744417}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,51,0.191773,A,A,A,True,True,True,-16.6898,-14.4928,2.19704,1.31968,3.21703,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.492796211736277, ""B"": -17.709825200086925, ""C"": -19.86263358033466, ""D"": -20.388071574270725}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,51,0.179375,A,A,A,True,True,True,-12.7524,-12.5534,0.199043,5.57247,6.5556,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.553400106728077, ""B"": -19.108995411545038, ""C"": -24.554853171110153, ""D"": -19.916491142474115}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,51,0.177815,A,A,A,True,True,True,-15.4685,-16.8478,-1.37922,2.53602,1.16818,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -16.847750960849226, ""B"": -26.972224786877632, ""C"": -18.015927881002426, ""D"": -21.44147625565529}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,51,0.181257,A,A,A,True,True,True,-15.4863,-14.782,0.704347,2.33835,1.5318,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.781964084264473, ""B"": -19.4677013248438, ""C"": -29.181235645664856, ""D"": -16.313766233623028}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,51,0.18161,A,A,A,True,True,True,-13.9754,-13.3521,0.623263,2.42178,3.08903,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.352126229554415, ""B"": -16.44116108957087, ""C"": -16.694851987529546, ""D"": -17.94910636727741}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,51,0.17982,A,A,A,True,True,True,-13.7068,-14.0879,-0.381173,1.93063,1.34321,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -14.087946127707255, ""B"": -15.431154619494919, ""C"": -17.02397370856488, ""D"": -18.34915019240725}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,51,0.180926,A,A,A,True,True,True,-14.9388,-15.6166,-0.677758,1.38537,2.9183,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.616588090648293, ""B"": -18.721062063792488, ""C"": -18.534892477095127, ""D"": -22.041725842747837}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,51,0.177496,B,B,B,True,True,True,-15.8089,-14.8496,0.959326,0.63258,2.34226,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.191866309614852, ""B"": -14.849610141973244, ""C"": -20.497730169183342, ""D"": -17.32180213474203}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,51,0.179556,A,B,A,True,False,False,-14.712,-17.5142,-2.80226,1.81889,-0.253877,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -17.514241865777876, ""B"": -17.2603646004427, ""C"": -17.687433717772365, ""D"": -21.82012940547429}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,51,0.181892,B,B,B,True,True,True,-15.1276,-14.3465,0.781139,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.596492703072727, ""B"": -14.346492703072727, ""C"": -18.140356573519966, ""D"": -21.52024170261575}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,51,0.178772,B,B,B,True,True,True,-17.0755,-17.711,-0.635469,0.233699,0.718982,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.644171230087522, ""B"": -17.71101669696509, ""C"": -18.42999829724431, ""D"": -19.494819486513734}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
