threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,58,0.380037,A,A,A,True,True,True,-12.3911,-9.10398,3.28708,6.80929,8.96816,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.103980247629806, ""B"": -22.139365199953318, ""C"": -18.07214020565152, ""D"": -19.534933067392558}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,58,0.271359,A,A,A,True,True,True,-15.4029,-13.6854,1.71754,4.77104,4.76234,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.685389708727598, ""B"": -19.304834327153003, ""C"": -18.447734549059533, ""D"": -22.340117807907518}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,58,0.359177,A,A,A,True,True,True,-16.6898,-14.2643,2.42553,1.31968,3.20205,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.264305164804682, ""B"": -17.466350457136286, ""C"": -20.267826128110755, ""D"": -20.78213671594858}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,58,0.271678,A,A,A,True,True,True,-12.7524,-12.1723,0.58013,5.57247,6.56922,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.172312669456005, ""B"": -18.741535756736994, ""C"": -24.64055547118187, ""D"": -20.4312062272802}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,58,0.267302,A,A,A,True,True,True,-15.4685,-17.4763,-2.00774,2.53602,0.623037,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.476275213062763, ""B"": -27.955534487962723, ""C"": -18.099311754107475, ""D"": -21.933641277253628}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,58,0.27558,A,A,A,True,True,True,-15.4863,-14.8678,0.618492,2.33835,1.50593,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.867819768725894, ""B"": -19.67257381323725, ""C"": -29.07301115221344, ""D"": -16.373754426836967}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,58,0.271074,A,A,A,True,True,True,-13.9754,-13.745,0.230371,2.42178,1.87862,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.745017697103322, ""B"": -15.62364024807357, ""C"": -17.004100425168872, ""D"": -18.037249963235354}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,58,0.265006,A,A,A,True,True,True,-13.7068,-12.5724,1.13438,1.93063,1.89904,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.57239107269561, ""B"": -14.471427137468709, ""C"": -14.826374180149287, ""D"": -16.96419542404692}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,58,0.268005,A,A,A,True,True,True,-14.9388,-15.2989,-0.360039,1.38537,2.06301,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.29886890493799, ""B"": -17.36188214336289, ""C"": -18.325811937451363, ""D"": -21.989446139428765}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,58,0.322335,B,B,B,True,True,True,-15.8089,-15.7418,0.0671116,0.63258,1.78245,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.524276957381517, ""B"": -15.741824422540958, ""C"": -20.77731267522904, ""D"": -17.744168498087674}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,58,0.276437,A,C,A,True,False,False,-14.712,-18.2939,-3.58193,1.81889,-0.217722,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -18.293904115620535, ""B"": -18.256401841383195, ""C"": -18.07618236914277, ""D"": -24.018857079558074}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,58,0.280865,B,A,B,True,False,False,-15.1276,-14.5153,0.612349,0.25,-0.125,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.390282159671187, ""B"": -14.515282159671187, ""C"": -18.032740842871135, ""D"": -21.577074849396013}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,58,0.277818,B,B,B,True,True,True,-17.0755,-17.3391,-0.263526,0.233699,0.54653,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.88560418423731, ""B"": -17.339074152561807, ""C"": -18.899605367798358, ""D"": -20.290031980490312}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
