threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,50,0.299044,A,A,A,True,True,True,-12.3911,-9.23941,3.15165,6.80929,8.52159,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.239411601651227, ""B"": -21.53259320266079, ""C"": -17.760998803190887, ""D"": -19.117577535900637}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,50,0.17234,A,A,A,True,True,True,-15.4029,-14.1606,1.2423,4.77104,4.84141,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.160633070394397, ""B"": -19.526194852664503, ""C"": -19.002046551613603, ""D"": -22.468100520200096}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,50,0.171861,A,A,A,True,True,True,-16.6898,-14.2324,2.45744,1.31968,3.53956,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -14.232394437189214, ""B"": -17.771951515052933, ""C"": -19.951242848599577, ""D"": -20.242506679147482}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,50,0.173187,A,A,A,True,True,True,-12.7524,-12.3779,0.37453,5.57247,6.2865,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.377913299947977, ""B"": -18.66441134735942, ""C"": -24.596472423523664, ""D"": -20.121355397626758}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,50,0.17365,A,A,A,True,True,True,-15.4685,-17.0637,-1.59515,2.53602,0.862015,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.063686860725284, ""B"": -26.91738437116146, ""C"": -17.925701692700386, ""D"": -21.30370146781206}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,50,0.172641,A,A,A,True,True,True,-15.4863,-14.6425,0.843792,2.33835,1.84073,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.642519394794363, ""B"": -19.34363984153606, ""C"": -29.311150153400376, ""D"": -16.483246088027954}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,50,0.176302,A,A,A,True,True,True,-13.9754,-13.1369,0.838503,2.42178,2.4627,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.136885307729244, ""B"": -15.599585875397224, ""C"": -15.852994007058442, ""D"": -17.23068859652608}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,50,0.174451,A,A,A,True,True,True,-13.7068,-12.1511,1.55565,1.93063,2.2794,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.151120457150682, ""B"": -14.430520967332995, ""C"": -14.948807409848087, ""D"": -15.838509814789177}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,50,0.173428,A,A,A,True,True,True,-14.9388,-15.4398,-0.500946,1.38537,1.72734,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.439775485894643, ""B"": -17.167114843818126, ""C"": -18.398995734751225, ""D"": -19.7535719841253}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,50,0.173249,B,B,B,True,True,True,-15.8089,-15.0253,0.783643,0.63258,1.78402,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -16.809317134669982, ""B"": -15.025293426617282, ""C"": -20.54743784416496, ""D"": -17.148428733926266}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,50,0.175382,A,A,A,True,True,True,-14.712,-16.4801,-1.76816,1.81889,0.482955,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.480134862606064, ""B"": -16.963090011879103, ""C"": -17.309958189958706, ""D"": -21.84265084238723}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,50,0.176259,B,B,B,True,True,True,-15.1276,-14.2322,0.895467,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -14.482163867913187, ""B"": -14.232163867913187, ""C"": -17.95344298130931, ""D"": -21.234112245263532}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,50,0.173955,B,B,B,True,True,True,-17.0755,-17.5089,-0.433395,0.233699,0.684207,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.193149888247717, ""B"": -17.508942779259087, ""C"": -18.652588369324803, ""D"": -19.51047120639123}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
