threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.901,1262,75,0.393017,A,A,A,True,True,True,-12.3911,-9.62674,2.76432,6.80929,8.44467,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.626740174018778, ""B"": -23.120731031522155, ""C"": -18.07141436310485, ""D"": -19.83670443648589}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.901,1264,75,0.28042,A,A,A,True,True,True,-15.4029,-13.8433,1.55965,4.77104,4.15287,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -13.843279395252466, ""B"": -19.886418648422477, ""C"": -17.996144652483054, ""D"": -22.631168726540636}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.901,1265,75,0.262329,A,A,A,True,True,True,-16.6898,-16.2068,0.483082,1.31968,0.518709,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -16.206755181774497, ""B"": -16.725464493210893, ""C"": -20.417732720616186, ""D"": -20.453618079423904}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.901,1257,75,0.260137,A,A,A,True,True,True,-12.7524,-14.2776,-1.52514,5.57247,5.41368,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -14.277584637515247, ""B"": -19.691268648952246, ""C"": -25.735618993639946, ""D"": -21.050755356438458}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.901,1258,75,0.259433,A,C,A,True,False,False,-15.4685,-20.4799,-5.01141,2.53602,-1.87916,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -20.479939091950655, ""B"": -27.882056683301926, ""C"": -18.600776851177216, ""D"": -22.068728420883417}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.901,1265,75,0.274837,A,A,A,True,True,True,-15.4863,-14.1891,1.29726,2.33835,1.80069,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.189054760208819, ""B"": -19.509418696630746, ""C"": -27.79055704525672, ""D"": -15.989743322134018}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.901,1261,75,0.263265,A,A,A,True,True,True,-13.9754,-13.8593,0.116043,2.42178,2.21511,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -13.859345640987158, ""B"": -16.074451331028285, ""C"": -16.950256848707795, ""D"": -17.37936262792084}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.901,1272,75,0.274244,A,A,A,True,True,True,-13.7068,-12.8611,0.845646,1.93063,1.57423,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -12.86112716543721, ""B"": -14.900496310961898, ""C"": -14.435356882750057, ""D"": -17.12772590653549}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.901,1269,75,0.264419,A,A,A,True,True,True,-14.9388,-14.4437,0.495163,1.38537,1.67845,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -14.44366658164654, ""B"": -16.12211293473956, ""C"": -17.23253370076418, ""D"": -19.13084497442469}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.901,1278,75,0.264496,B,B,B,True,True,True,-15.8089,-14.7606,1.04838,0.63258,2.50817,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -17.268726205686107, ""B"": -14.76056095995591, ""C"": -19.46256816072855, ""D"": -18.08762790611945}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.901,1277,75,0.262084,A,A,A,True,True,True,-14.712,-16.4174,-1.70544,1.81889,1.0445,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -16.417421495250892, ""B"": -17.46192322295974, ""C"": -17.954658921342343, ""D"": -21.617652450688183}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.901,1266,75,0.262569,B,B,B,True,True,True,-15.1276,-15.6863,-0.55867,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -15.936301024165004, ""B"": -15.686301024165004, ""C"": -18.102003943848104, ""D"": -21.36342819069978}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.901,1267,75,0.263602,B,B,B,True,True,True,-17.0755,-17.8779,-0.80238,0.233699,0.749022,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -18.626949212164618, ""B"": -17.877927683730377, ""C"": -19.130158816929907, ""D"": -20.28664223710075}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
