threshold,prompt_tokens,compressed_heads,bank_build_s,baseline_pred,compact_pred,answer,baseline_correct,compact_correct,agreement,baseline_answer_score,compact_answer_score,answer_score_delta,baseline_margin,compact_margin,baseline_scores,compact_scores,choice_scoring,task_id,question
0.956,1262,19,0.189857,A,A,A,True,True,True,-12.3911,-9.72086,2.67021,6.80929,8.62115,"{""A"": -12.391063455477706, ""B"": -23.58097049733624, ""C"": -19.200351446401328, ""D"": -20.42383973628239}","{""A"": -9.720857150823576, ""B"": -22.94331007823348, ""C"": -18.342011521570385, ""D"": -19.49090941194663}",text_only,route_phase1,Which method is listed as Phase 1 in the route?
0.956,1264,19,0.069703,A,A,A,True,True,True,-15.4029,-14.121,1.2819,4.77104,5.19764,"{""A"": -15.402930839860346, ""B"": -20.173967789472954, ""C"": -20.363294799346477, ""D"": -24.459885722055333}","{""A"": -14.121034530879115, ""B"": -20.90165217883805, ""C"": -19.318675833230373, ""D"": -22.841386586762383}",text_only,route_phase2,Which item is listed as Phase 2 in the route?
0.956,1265,19,0.067562,A,A,A,True,True,True,-16.6898,-15.4928,1.19704,1.31968,0.472579,"{""A"": -16.68983697553631, ""B"": -18.009518101171125, ""C"": -20.990105989309086, ""D"": -22.663113873451948}","{""A"": -15.492795969999861, ""B"": -15.96537454641657, ""C"": -20.42164224629414, ""D"": -21.762214820832014}",text_only,route_phase3,Which method is listed as Phase 3 in the route?
0.956,1257,19,0.0683109,A,A,A,True,True,True,-12.7524,-12.5782,0.174214,5.57247,5.45309,"{""A"": -12.752443125471473, ""B"": -18.324914421886206, ""C"": -25.615864077582955, ""D"": -21.615622255951166}","{""A"": -12.578228666912764, ""B"": -18.03131614625454, ""C"": -24.03074460476637, ""D"": -20.429734176956117}",text_only,long_context_bottleneck,What bottleneck is highlighted for long-context decode?
0.956,1258,19,0.0675671,A,A,A,True,True,True,-15.4685,-17.3737,-1.90512,2.53602,0.500364,"{""A"": -15.468533321516588, ""B"": -26.437658164650202, ""C"": -18.00455755367875, ""D"": -22.665814893320203}","{""A"": -17.37365724425763, ""B"": -25.942901626229286, ""C"": -17.874020755290985, ""D"": -22.34260068833828}",text_only,quest_decode_selection,"During decode, what does Quest select?"
0.956,1265,19,0.0670268,A,A,A,True,True,True,-15.4863,-14.707,0.779333,2.33835,2.2559,"{""A"": -15.486311435553944, ""B"": -19.083688730723225, ""C"": -30.420527301728725, ""D"": -17.824661377700977}","{""A"": -14.706978564005112, ""B"": -18.60382797510829, ""C"": -29.824671281967312, ""D"": -16.962874211370945}",text_only,quest_summary_form,What summary form does the Quest design choose for each KV block?
0.956,1261,19,0.0676907,A,A,A,True,True,True,-13.9754,-12.9612,1.01418,2.42178,2.66764,"{""A"": -13.97538874228485, ""B"": -16.3971646921309, ""C"": -17.77355841640383, ""D"": -18.40202853221831}","{""A"": -12.961208084598184, ""B"": -15.628849072131288, ""C"": -16.132447780575603, ""D"": -17.27009731621888}",text_only,quest_dtype,What dtype choice is listed for Quest summaries?
0.956,1272,19,0.0674031,A,A,A,True,True,True,-13.7068,-11.7516,1.95517,1.93063,2.34637,"{""A"": -13.706773097877885, ""B"": -15.637404022418195, ""C"": -18.50554686426767, ""D"": -17.00593475092319}","{""A"": -11.751600023548235, ""B"": -14.09796906763222, ""C"": -15.379087708570296, ""D"": -15.654529176255892}",text_only,quest_default_enable,What is the default behavior of the Quest top-k blocks configuration?
0.956,1269,19,0.0674116,A,A,A,True,True,True,-14.9388,-15.352,-0.413162,1.38537,1.40459,"{""A"": -14.93882991868304, ""B"": -16.32419758933247, ""C"": -17.527942828834057, ""D"": -19.539505186490715}","{""A"": -15.351991595700383, ""B"": -16.75658467348694, ""C"": -18.06824817508459, ""D"": -19.72213238850236}",text_only,quest_min_seq_len,Why is Quest gated by a minimum sequence length?
0.956,1278,19,0.0668571,B,B,B,True,True,True,-15.8089,-14.6539,1.15505,0.63258,1.26095,"{""A"": -16.65017525688745, ""B"": -15.808935977693181, ""C"": -21.2334637416061, ""D"": -16.441515783779323}","{""A"": -15.914829655084759, ""B"": -14.653882984857773, ""C"": -20.31197220584727, ""D"": -16.765099787386134}",text_only,phase2_magic_number,What phrase does the minimal needle-in-haystack evaluation insert?
0.956,1277,19,0.0665672,A,A,A,True,True,True,-14.712,-15.3408,-0.628842,1.81889,0.882946,"{""A"": -14.711976907798089, ""B"": -16.53086897562025, ""C"": -17.948314661276527, ""D"": -22.660430025774986}","{""A"": -15.340818510900135, ""B"": -17.344498999693315, ""C"": -16.223764055175707, ""D"": -22.085058476310223}",text_only,prefix_cache_bug,What bug affected the first needle evaluation results?
0.956,1266,19,0.0665749,B,B,B,True,True,True,-15.1276,-16.241,-1.11334,0.25,0.25,"{""A"": -15.377631263341755, ""B"": -15.127631263341755, ""C"": -19.524332038519788, ""D"": -24.464324877539184}","{""A"": -16.490976112429053, ""B"": -16.240976112429053, ""C"": -18.603070716115326, ""D"": -22.607336546643637}",text_only,topk8_quality,What starting point does the document describe as accurate enough in the needle evaluation?
0.956,1267,19,0.0671838,B,B,B,True,True,True,-17.0755,-17.1359,-0.0603429,0.233699,0.641939,"{""A"": -17.309247189725284, ""B"": -17.075547827371338, ""C"": -18.81672122143209, ""D"": -20.14775490295142}","{""A"": -17.77782946685329, ""B"": -17.13589072853938, ""C"": -19.457148680463433, ""D"": -19.136211870471016}",text_only,sweet_spot,What serving pattern is described as Quest's sweet spot?
